interaction_symbol	ligand	receptor	ligand_scarce_rank	ligand_abundant_rank	receptor_scarce_rank	receptor_abundant_rank	scarce_lig_abund_rec_rank	abund_lig_abund_rec_rank	abund_lig_scarce_rec_rank
CSF1-CSF3R	CSF1	CSF3R	0.23990498812351543	0.44655581947743467	0.8218390804597702	0.4367816091954023	0.3436492585428756	0.4764667956157318	0.7833655705996132
CSF2-CSF3R	CSF2	CSF3R	0.48931116389548696	0.18527315914489312	0.8218390804597702	0.4367816091954023	0.5377176015473888	0.3010960670535139	0.4880722114764668
IFNK-IFNAR1	IFNK	IFNAR1	0.6365795724465558	0	0.05172413793103448	0.7816091954022989	0.8523533204384268	0	0
IL36G-IFNAR1	IL36G	IFNAR1	0.44655581947743467	0.5083135391923991	0.05172413793103448	0.7816091954022989	0.7285622179239201	0.6834300451321728	0.2366215344938749
IFNL1-IL10RB	IFNL1	IL10RB	0.6365795724465558	0	0.5574712643678161	0.5086206896551724	0.6911669890393295	0	0
IFNL2-IL10RB	IFNL2	IL10RB	0.6365795724465558	0	0.5574712643678161	0.5086206896551724	0.6911669890393295	0	0
IFNL3-IL10RB	IFNL3	IL10RB	0.6365795724465558	0	0.5574712643678161	0.5086206896551724	0.6911669890393295	0	0
IL10-IL10RB	IL10	IL10RB	0.9168646080760094	0.28978622327790976	0.5574712643678161	0.5086206896551724	0.8272082527401676	0.40618955512572535	0.5087040618955513
IFNK-IFNAR2	IFNK	IFNAR2	0.6365795724465558	0	0.34770114942528735	0.6120689655172413	0.7666021921341071	0	0
IL36G-IFNAR2	IL36G	IFNAR2	0.44655581947743467	0.5083135391923991	0.34770114942528735	0.6120689655172413	0.6202450032237267	0.6086395873629916	0.5383623468729851
IFNL1-IFNLR1	IFNL1	IFNLR1	0.6365795724465558	0	0.19827586206896552	0.7988505747126436	0.8704061895551257	0	0
IFNL2-IFNLR1	IFNL2	IFNLR1	0.6365795724465558	0	0.19827586206896552	0.7988505747126436	0.8704061895551257	0	0
IFNL3-IFNLR1	IFNL3	IFNLR1	0.6365795724465558	0	0.19827586206896552	0.7988505747126436	0.8704061895551257	0	0
IL19-IL20RB	IL19	IL20RB	0.5676959619952494	0.5985748218527316	0.4454022988505747	0.28448275862068967	0.4577691811734365	0.44294003868471954	0.6679561573178594
IL20-IL20RB	IL20	IL20RB	0.8954869358669834	0.18527315914489312	0.4454022988505747	0.28448275862068967	0.5957446808510638	0.2572533849129594	0.35074145712443583
IL24-IL20RB	IL24	IL20RB	0.9904988123515439	0.18527315914489312	0.4454022988505747	0.28448275862068967	0.632495164410058	0.2572533849129594	0.35074145712443583
IL22-IL22RA2	IL22	IL22RA2	0.6365795724465558	0	0.7442528735632183	0	0	0	0
MDK-NOTCH2	MDK	NOTCH2	0.0023752969121140144	1	0.28448275862068967	0.8132183908045977	0.04384268214055448	0.9587362991618311	0.6879432624113475
CCN3-NOTCH1	CCN3	NOTCH1	0.3752969121140142	0.503562945368171	0.2413793103448276	0.8390804597701149	0.6795615731785944	0.7079303675048356	0.43907156673114117
CTF1-LIFR	CTF1	LIFR	0.14014251781472684	0.6413301662707839	0.22126436781609196	0.6954022988505747	0.32495164410058025	0.7253384912959381	0.47130883301096066
DHH-PTCH1	DHH	PTCH1	0.5463182897862233	0.5795724465558195	0.06321839080459771	0.8850574712643678	0.8407479045776918	0.7724049000644745	0.2611218568665377
PDGFD-PDGFRB	PDGFD	PDGFRB	0.035629453681710214	0.9453681710213777	0.7385057471264368	0.5287356321839081	0.0915538362346873	0.7672469374597034	0.9632495164410058
FGF6-FGFR2	FGF6	FGFR2	0.6365795724465558	0	0.23275862068965517	0.7327586206896551	0.8278529980657641	0	0
FGF17-FGFR2	FGF17	FGFR2	0.12589073634204276	0.8076009501187649	0.23275862068965517	0.7327586206896551	0.3107672469374597	0.8220502901353965	0.5583494519664732
FGF18-FGFR2	FGF18	FGFR2	0.08076009501187649	0.9358669833729216	0.23275862068965517	0.7327586206896551	0.22114764667956158	0.8923275306254029	0.6002578981302386
FGF22-FGFR2	FGF22	FGFR2	0.8171021377672208	0.4845605700712589	0.23275862068965517	0.7327586206896551	0.9284332688588007	0.6453900709219859	0.42424242424242425
FGF9-FGFR3	FGF9	FGFR3	0.2209026128266033	0.7458432304038005	0.10632183908045977	0.9166666666666666	0.5177304964539007	0.8916827852998066	0.344294003868472
MST1-MST1R	MST1	MST1R	0.0498812351543943	0.9192399049881235	0.47413793103448276	0.3620689655172414	0.09026434558349453	0.6234687298517085	0.8401031592520954
BDNF-NTRK2	BDNF	NTRK2	0.25415676959619954	0.6437054631828979	0.9339080459770115	0.4511494252873563	0.3662153449387492	0.5873629916183107	0.9361702127659575
NTF3-NTRK3	NTF3	NTRK3	0.33729216152019004	0.5866983372921615	0.3045977011494253	0.6781609195402298	0.5667311411992263	0.6847195357833655	0.5454545454545454
EFNA4-EPHA4	EFNA4	EPHA4	0.1543942992874109	0.8669833729216152	0.13793103448275862	0.896551724137931	0.41715022566086396	0.9439071566731141	0.43520309477756286
EFNA1-EPHA7	EFNA1	EPHA7	0.09263657957244656	0.7054631828978623	0.21264367816091953	0.7471264367816092	0.24822695035460993	0.7833655705996132	0.48549323017408125
EFNA4-EPHA7	EFNA4	EPHA7	0.1543942992874109	0.8669833729216152	0.21264367816091953	0.7471264367816092	0.3694390715667311	0.8639587362991619	0.5544809800128949
EFNA4-EPHA8	EFNA4	EPHA8	0.1543942992874109	0.8669833729216152	0.896551724137931	0.45977011494252873	0.25274016763378465	0.6866537717601547	0.9806576402321083
EFNA4-EPHA2	EFNA4	EPHA2	0.1543942992874109	0.8669833729216152	0.8074712643678161	0.5172413793103449	0.2765957446808511	0.7285622179239201	0.9645390070921985
EFNA4-EPHA3	EFNA4	EPHA3	0.1543942992874109	0.8669833729216152	0.3074712643678161	0.8879310344827587	0.4119922630560928	0.938749194068343	0.6673114119922631
EFNA4-EPHA5	EFNA4	EPHA5	0.1543942992874109	0.8669833729216152	0.27298850574712646	0.8333333333333334	0.390715667311412	0.9161831076724694	0.632495164410058
PTN-ALK	PTN	ALK	0.19714964370546317	0.6912114014251781	0.8132183908045977	0.3160919540229885	0.2308188265635074	0.504835589941973	0.9148936170212766
MDK-ALK	MDK	ALK	0.0023752969121140144	1	0.8132183908045977	0.3160919540229885	0.0425531914893617	0.6118633139909736	0.9851708575112831
ANGPT4-TIE1	ANGPT4	TIE1	0.48931116389548696	0.18527315914489312	0.9827586206896551	0.29022988505747127	0.42101869761444227	0.2585428755641522	0.5512572533849129
ANGPTL1-TEK	ANGPTL1	TEK	0.9857482185273159	0.42755344418052255	0.8850574712643678	0.11494252873563218	0.3623468729851709	0.25274016763378465	0.7943262411347518
WNT5A-ROR1	WNT5A	ROR1	0.07363420427553444	0.9477434679334917	0.07471264367816093	0.9224137931034483	0.24629271437782077	0.97678916827853	0.32688588007736946
WNT1-RYK	WNT1	RYK	0.6365795724465558	0	0.11781609195402298	0.8620689655172413	0.8968407479045777	0	0
CXCL12-ACKR3	CXCL12	ACKR3	0.023752969121140142	0.9548693586698337	0.5201149425287356	0.28735632183908044	0.05867182462927144	0.5667311411992263	0.8781431334622823
CXCL11-ACKR3	CXCL11	ACKR3	0.3990498812351544	0.5843230403800475	0.5201149425287356	0.28735632183908044	0.3668600902643456	0.4339136041263701	0.7111540941328175
CCL19-ACKR4	CCL19	ACKR4	0.48931116389548696	0.32066508313539194	0.5488505747126436	0.20402298850574713	0.33204384268214054	0.2765957446808511	0.536428110896196
CCL21-ACKR4	CCL21	ACKR4	0.6365795724465558	0	0.5488505747126436	0.20402298850574713	0.39264990328820115	0	0
CCL25-ACKR4	CCL25	ACKR4	0.4489311163895487	0.3087885985748218	0.5488505747126436	0.20402298850574713	0.30947775628626695	0.2720825274016763	0.5306254029658285
INHBA-ACVR2A	INHBA	ACVR2A	0.5843230403800475	0.7719714964370546	0.1206896551724138	0.8505747126436781	0.8517085751128304	0.8704061895551257	0.3733075435203095
INHBA-ACVR1B	INHBA	ACVR1B	0.5843230403800475	0.7719714964370546	0.03735632183908046	0.9137931034482759	0.8878143133462283	0.90715667311412	0.2437137330754352
INHBA-ACVR1C	INHBA	ACVR1C	0.5843230403800475	0.7719714964370546	0.04885057471264368	0.9913793103448276	0.9129593810444874	0.9374597034171502	0.26370083816892326
INHBB-ACVR2A	INHBB	ACVR2A	0.09026128266033254	0.9263657957244655	0.1206896551724138	0.8505747126436781	0.2688588007736944	0.9464861379754996	0.4197292069632495
INHBB-ACVR1B	INHBB	ACVR1B	0.09026128266033254	0.9263657957244655	0.03735632183908046	0.9137931034482759	0.2875564152159897	0.9709864603481625	0.2572533849129594
INHBB-ACVR2B	INHBB	ACVR2B	0.09026128266033254	0.9263657957244655	0.028735632183908046	0.9080459770114943	0.28368794326241137	0.968407479045777	0.2379110251450677
INHBB-ACVR1C	INHBB	ACVR1C	0.09026128266033254	0.9263657957244655	0.04885057471264368	0.9913793103448276	0.3056092843326886	0.9903288201160542	0.2791747259832366
INHA-ACVR2A	INHA	ACVR2A	0.10926365795724466	0.8218527315914489	0.1206896551724138	0.8505747126436781	0.3127014829142489	0.9026434558349452	0.3849129593810445
INHA-ACVR1B	INHA	ACVR1B	0.10926365795724466	0.8218527315914489	0.03735632183908046	0.9137931034482759	0.3333333333333333	0.9290780141843972	0.2501611863313991
INHA-ACVR2B	INHA	ACVR2B	0.10926365795724466	0.8218527315914489	0.028735632183908046	0.9080459770114943	0.33139909735654416	0.927143778207608	0.22759509993552546
INHA-ACVR1C	INHA	ACVR1C	0.10926365795724466	0.8218527315914489	0.04885057471264368	0.9913793103448276	0.35009671179883944	0.9593810444874274	0.27079303675048355
ADM-CALCRL	ADM	CALCRL	0.8194774346793349	0.7102137767220903	0.7040229885057471	0.49712643678160917	0.7917472598323663	0.6441005802707931	0.8820116054158608
ADM2-CALCRL	ADM2	CALCRL	0.5629453681710214	0.6769596199524941	0.7040229885057471	0.49712643678160917	0.6299161831076725	0.6260477111540941	0.8633139909735654
CALCA-CALCRL	CALCA	CALCRL	0.5795724465558195	0.5605700712589073	0.7040229885057471	0.49712643678160917	0.6421663442940039	0.574468085106383	0.8104448742746615
CALCB-CALCRL	CALCB	CALCRL	0.9548693586698337	0.5296912114014252	0.7040229885057471	0.49712643678160917	0.8355899419729207	0.5551257253384912	0.7911025145067698
ADM-CALCR	ADM	CALCR	0.8194774346793349	0.7102137767220903	0.4109195402298851	0.6982758620689655	0.9058671824629272	0.7653127014829143	0.6989039329464861
ADM2-CALCR	ADM2	CALCR	0.5629453681710214	0.6769596199524941	0.4109195402298851	0.6982758620689655	0.7769181173436492	0.7504835589941973	0.6808510638297872
CALCA-CALCR	CALCA	CALCR	0.5795724465558195	0.5605700712589073	0.4109195402298851	0.6982758620689655	0.7878787878787878	0.6802063185041909	0.620889748549323
IAPP-CALCR	IAPP	CALCR	0.8812351543942993	0.8788598574821853	0.4109195402298851	0.6982758620689655	0.935525467440361	0.8381689232753062	0.7749838813668601
CALCB-CALCR	CALCB	CALCR	0.9548693586698337	0.5296912114014252	0.4109195402298851	0.6982758620689655	0.9529335912314636	0.655705996131528	0.5996131528046421
AMH-BMPR1B	AMH	BMPR1B	0.07125890736342043	0.9002375296912114	0.4051724137931034	0.4885057471264368	0.14313346228239845	0.7227595099935525	0.7807865892972276
AMH-BMPR1A	AMH	BMPR1A	0.07125890736342043	0.9002375296912114	0.07758620689655173	0.7701149425287356	0.2076079948420374	0.8987749838813669	0.32559638942617664
AMH-ACVR1	AMH	ACVR1	0.07125890736342043	0.9002375296912114	0.10057471264367816	0.6839080459770115	0.18568665377176016	0.8388136686009027	0.36814958091553834
APLN-APLNR	APLN	APLNR	0.18527315914489312	0.6342042755344418	0.9109195402298851	0.0603448275862069	0.07285622179239201	0.24113475177304963	0.9219858156028369
APELA-APLNR	APELA	APLNR	0.1496437054631829	0.9049881235154394	0.9109195402298851	0.0603448275862069	0.06318504190844616	0.26047711154094133	0.9877498388136686
AGT-AGTR1	AGT	AGTR1	0.38004750593824227	0.9572446555819477	0.35919540229885055	0.7068965517241379	0.6118633139909736	0.8871695680206318	0.7569310122501612
AGT-AGTR2	AGT	AGTR2	0.38004750593824227	0.9572446555819477	0.7442528735632183	0	0	0	0.968407479045777
TNFSF13B-TNFRSF13C	TNFSF13B	TNFRSF13C	0.10688836104513064	0.8194774346793349	0.5890804597701149	0.1867816091954023	0.09477756286266925	0.4152159896840748	0.869116698903933
NMB-NMBR	NMB	NMBR	0.052256532066508314	0.75059382422802845	0.9367816091954023	0.16666666666666666	0.061895551257253385	0.37072856221792394	0.965183752417795
GRP-GRPR	GRP	GRPR	0.48931116389548696	0.18527315914489312	0.382183908045977	0.5545977011494253	0.6196002578981302	0.3352675693101225	0.32688588007736946
NMB-GRPR	NMB	GRPR	0.052256532066508314	0.75059382422802845	0.382183908045977	0.5545977011494253	0.12443584784010316	0.7001934235976789	0.6892327530625403
TNFSF13-TNFRSF17	TNFSF13	TNFRSF17	0.9382422802850356	0.4251781472684085	0.7183908045977011	0.2413793103448276	0.5635074145712443	0.3346228239845261	0.7124435847840103
TNFSF13B-TNFRSF17	TNFSF13B	TNFRSF17	0.10688836104513064	0.8194774346793349	0.7183908045977011	0.2413793103448276	0.11218568665377177	0.4796905222437137	0.9277885235332044
BMP10-BMPR1B	BMP10	BMPR1B	0.6365795724465558	0	0.4051724137931034	0.4885057471264368	0.6718246292714378	0	0
BMP10-ACVR2A	BMP10	ACVR2A	0.6365795724465558	0	0.1206896551724138	0.8505747126436781	0.8923275306254029	0	0
BMP10-BMPR1A	BMP10	BMPR1A	0.6365795724465558	0	0.07758620689655173	0.7701149425287356	0.8452611218568665	0	0
BMP10-ACVRL1	BMP10	ACVRL1	0.6365795724465558	0	0.8649425287356322	0.19827586206896552	0.38620245003223724	0	0
BMP10-ACVR1	BMP10	ACVR1	0.6365795724465558	0	0.10057471264367816	0.6839080459770115	0.8085106382978723	0	0
BMP10-ACVR2B	BMP10	ACVR2B	0.6365795724465558	0	0.028735632183908046	0.9080459770114943	0.9090909090909091	0	0
BMP10-BMPR2	BMP10	BMPR2	0.6365795724465558	0	0.02586206896551724	0.7959770114942529	0.865892972275951	0	0
BMP2-BMPR1B	BMP2	BMPR1B	0.0332541567695962	0.9334916864608076	0.4051724137931034	0.4885057471264368	0.08704061895551257	0.7350096711798839	0.7936814958091554
BMP2-ACVR2A	BMP2	ACVR2A	0.0332541567695962	0.9334916864608076	0.1206896551724138	0.8505747126436781	0.1218568665377176	0.9490651192778853	0.4229529335912315
BMP2-BMPR1A	BMP2	BMPR1A	0.0332541567695962	0.9334916864608076	0.07758620689655173	0.7701149425287356	0.11154094132817537	0.9142488716956803	0.3288201160541586
BMP2-ACVRL1	BMP2	ACVRL1	0.0332541567695962	0.9334916864608076	0.8649425287356322	0.19827586206896552	0.05673758865248227	0.46099290780141844	0.9845261121856866
BMP2-ACVR1	BMP2	ACVR1	0.0332541567695962	0.9334916864608076	0.10057471264367816	0.6839080459770115	0.09864603481624758	0.8562217923920051	0.375886524822695
BMP4-BMPR1B	BMP4	BMPR1B	0.12114014251781473	0.8859857482185273	0.4051724137931034	0.4885057471264368	0.22114764667956158	0.7143778207607995	0.7717601547388782
BMP4-ACVR2A	BMP4	ACVR2A	0.12114014251781473	0.8859857482185273	0.1206896551724138	0.8505747126436781	0.33913604126370084	0.9303675048355899	0.4074790457769181
BMP4-BMPR1A	BMP4	BMPR1A	0.12114014251781473	0.8859857482185273	0.07758620689655173	0.7701149425287356	0.3152804642166344	0.8897485493230174	0.32108317214700194
BMP4-ACVRL1	BMP4	ACVRL1	0.12114014251781473	0.8859857482185273	0.8649425287356322	0.19827586206896552	0.10444874274661509	0.4480980012894907	0.9793681495809156
BMP4-ACVR1	BMP4	ACVR1	0.12114014251781473	0.8859857482185273	0.10057471264367816	0.6839080459770115	0.28949065119277884	0.8310767246937459	0.3649258542875564
BMP4-ACVR2B	BMP4	ACVR2B	0.12114014251781473	0.8859857482185273	0.028735632183908046	0.9080459770114943	0.35589941972920697	0.9522888459058672	0.2327530625402966
BMP5-BMPR1B	BMP5	BMPR1B	0.9691211401425178	0.8479809976247031	0.4051724137931034	0.4885057471264368	0.8343004513217279	0.6982591876208898	0.7562862669245648
BMP5-ACVR2A	BMP5	ACVR2A	0.9691211401425178	0.8479809976247031	0.1206896551724138	0.8505747126436781	0.9890393294648614	0.915538362346873	0.3952288845905867
BMP5-BMPR1A	BMP5	BMPR1A	0.9691211401425178	0.8479809976247031	0.07758620689655173	0.7701149425287356	0.9709864603481625	0.869116698903933	0.31399097356544164
BMP5-ACVRL1	BMP5	ACVRL1	0.9691211401425178	0.8479809976247031	0.8649425287356322	0.19827586206896552	0.501611863313991	0.43520309477756286	0.9722759509993553
BMP5-ACVR1	BMP5	ACVR1	0.9691211401425178	0.8479809976247031	0.10057471264367816	0.6839080459770115	0.9516441005802708	0.8123791102514507	0.3597678916827853
BMP5-ACVR2B	BMP5	ACVR2B	0.9691211401425178	0.8479809976247031	0.028735632183908046	0.9080459770114943	0.9980657640232108	0.9393939393939394	0.23017408123791103
BMP5-BMPR2	BMP5	BMPR2	0.9691211401425178	0.8479809976247031	0.02586206896551724	0.7959770114942529	0.9761444229529336	0.8858800773694391	0.2198581560283688
BMP6-BMPR1B	BMP6	BMPR1B	0.3491686460807601	0.5439429928741093	0.4051724137931034	0.4885057471264368	0.4706640876853643	0.5577047066408769	0.6054158607350096
BMP6-ACVR2A	BMP6	ACVR2A	0.3491686460807601	0.5439429928741093	0.1206896551724138	0.8505747126436781	0.6531270148291425	0.743391360412637	0.31334622823984526
BMP6-BMPR1A	BMP6	BMPR1A	0.3491686460807601	0.5439429928741093	0.07758620689655173	0.7701149425287356	0.6131528046421664	0.7014829142488717	0.2746615087040619
BMP6-ACVRL1	BMP6	ACVRL1	0.3491686460807601	0.5439429928741093	0.8649425287356322	0.19827586206896552	0.2488716956802063	0.34235976789168276	0.8613797549967763
BMP6-ACVR1	BMP6	ACVR1	0.3491686460807601	0.5439429928741093	0.10057471264367816	0.6839080459770115	0.5757575757575758	0.6602192134107028	0.2927143778207608
BMP7-BMPR1B	BMP7	BMPR1B	0.4014251781472684	0.7838479809976246	0.4051724137931034	0.4885057471264368	0.5080593165699548	0.670535138620245	0.7253384912959381
BMP7-ACVR2A	BMP7	ACVR2A	0.4014251781472684	0.7838479809976246	0.1206896551724138	0.8505747126436781	0.7195357833655706	0.8787878787878788	0.3771760154738878
BMP7-BMPR1A	BMP7	BMPR1A	0.4014251781472684	0.7838479809976246	0.07758620689655173	0.7701149425287356	0.6692456479690522	0.8297872340425532	0.3049645390070922
BMP7-ACVRL1	BMP7	ACVRL1	0.4014251781472684	0.7838479809976246	0.8649425287356322	0.19827586206896552	0.2746615087040619	0.41843971631205673	0.9561573178594455
BMP7-ACVR1	BMP7	ACVR1	0.4014251781472684	0.7838479809976246	0.10057471264367816	0.6839080459770115	0.6215344938749194	0.7891682785299806	0.34300451321727915
BMP8A-BMPR1B	BMP8A	BMPR1B	0.19239904988123516	0.7125890736342043	0.4051724137931034	0.4885057471264368	0.31785944551902	0.6408768536428111	0.6924564796905223
BMP8A-ACVR2A	BMP8A	ACVR2A	0.19239904988123516	0.7125890736342043	0.1206896551724138	0.8505747126436781	0.4616376531270148	0.8317214700193424	0.3623468729851709
BMP8A-BMPR1A	BMP8A	BMPR1A	0.19239904988123516	0.7125890736342043	0.07758620689655173	0.7701149425287356	0.4326241134751773	0.7962604771115409	0.29464861379755
BMP8A-ACVRL1	BMP8A	ACVRL1	0.19239904988123516	0.7125890736342043	0.8649425287356322	0.19827586206896552	0.1521598968407479	0.3939393939393939	0.9413281753707285
BMP8A-ACVR1	BMP8A	ACVR1	0.19239904988123516	0.7125890736342043	0.10057471264367816	0.6839080459770115	0.39974210186976145	0.758220502901354	0.32817537072856223
BMP8A-ACVR2B	BMP8A	ACVR2B	0.19239904988123516	0.7125890736342043	0.028735632183908046	0.9080459770114943	0.4758220502901354	0.8626692456479691	0.21792392005157962
BMP8A-BMPR2	BMP8A	BMPR2	0.19239904988123516	0.7125890736342043	0.02586206896551724	0.7959770114942529	0.44616376531270147	0.8039974210186976	0.21147646679561574
BMP8B-BMPR1B	BMP8B	BMPR1B	0.4156769596199525	0.8147268408551069	0.4051724137931034	0.4885057471264368	0.5183752417794971	0.685364281108962	0.7375886524822695
BMP8B-ACVR2A	BMP8B	ACVR2A	0.4156769596199525	0.8147268408551069	0.1206896551724138	0.8505747126436781	0.7330754352030948	0.8981302385557705	0.38233397807865893
BMP8B-ACVRL1	BMP8B	ACVRL1	0.4156769596199525	0.8147268408551069	0.8649425287356322	0.19827586206896552	0.2869116698903933	0.4261766602192134	0.9658284977433914
BMP8B-ACVR2B	BMP8B	ACVR2B	0.4156769596199525	0.8147268408551069	0.028735632183908046	0.9080459770114943	0.75177304964539	0.9232753062540296	0.2263056092843327
BMP8B-BMPR2	BMP8B	BMPR2	0.4156769596199525	0.8147268408551069	0.02586206896551724	0.7959770114942529	0.7034171502256609	0.8652482269503546	0.218568665377176
GDF2-BMPR1B	GDF2	BMPR1B	0.6365795724465558	0	0.4051724137931034	0.4885057471264368	0.6718246292714378	0	0
GDF2-ACVR2A	GDF2	ACVR2A	0.6365795724465558	0	0.1206896551724138	0.8505747126436781	0.8923275306254029	0	0
GDF2-BMPR1A	GDF2	BMPR1A	0.6365795724465558	0	0.07758620689655173	0.7701149425287356	0.8452611218568665	0	0
GDF2-ACVRL1	GDF2	ACVRL1	0.6365795724465558	0	0.8649425287356322	0.19827586206896552	0.38620245003223724	0	0
