source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references	curation_effort	n_references	n_resources	sorted_eBCs_score.lig	SCbeta_scRNA_melton2019_score.lig	combined_sc_max_score.lig	scRNA_down_in_eBC_score	scRNA_down_in_SCbeta_melton2019_score	scRNA_down_in_SCbeta_balboa2022_score	sc_islet_bulk_rna_score.lig	bulkRNA_down_in_SCislet_score	all_sc_proteomics_score.lig	proteomics_down_in_sc_score	aggregate_score.lig	sorted_eBCs_score.rec	SCbeta_scRNA_melton2019_score.rec	combined_sc_max_score.rec	scRNA_up_in_eBC_score	scRNA_up_in_SCbeta_melton2019_score	scRNA_up_in_SCbeta_balboa2022_score	sc_islet_bulk_rna_score.rec	bulkRNA_up_in_SCislet_score	all_sc_proteomics_score.rec	proteomics_up_in_sc_score	aggregate_score.rec	interaction_score	interaction_symbol
P08476	P27037	INHBA	ACVR2A	1	1	0	1	1	0	Baccin2019;BioGRID;CellCall;CellTalkDB;DIP;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:11266510;Baccin2019:12466190;BioGRID:10746731;CellTalkDB:12466190;DIP:9605406;HPMR:12466190;HPRD:11266516;LRdb:11;LRdb:12466190;SIGNOR:1646080;connectomeDB2020:11266516;connectomeDB2020:12466190	12	Baccin2019:11266510;Baccin2019:12466190;BioGRID:10746731;CellTalkDB:12466190;DIP:9605406;HPMR:12466190;HPRD:11266516;LRdb:11;LRdb:12466190;SIGNOR:1646080;connectomeDB2020:11266516;connectomeDB2020:12466190	17	0.0688836104513064	0.09738717339667459	0.17577197149643706	0	0.9358669833729216	0	0.11163895486935867	0.8527315914489311	0.09501187648456057	0	0.5843230403800475	0.8074712643678161	0.8304597701149425	0.7816091954022989	0	0.8908045977011494	0	0.8649425287356322	0.5890804597701149	0	0	0.8505747126436781	0.8494897959183674	INHBA-ACVR2A
P08476	P36896	INHBA	ACVR1B	1	1	0	1	1	0	Baccin2019;CellCall;CellTalkDB;DIP;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:81675688397373;CellTalkDB:8167568;DIP:7890768;DIP:9605406;HPMR:8167568;HPRD:8397373;LRdb:8167568;LRdb:84;connectomeDB2020:8167568;connectomeDB2020:8397373	10	Baccin2019:81675688397373;CellTalkDB:8167568;DIP:7890768;DIP:9605406;HPMR:8167568;HPRD:8397373;LRdb:8167568;LRdb:84;connectomeDB2020:8167568;connectomeDB2020:8397373	14	0.0688836104513064	0.09738717339667459	0.17577197149643706	0	0.9358669833729216	0	0.11163895486935867	0.8527315914489311	0.09501187648456057	0	0.5843230403800475	0.9166666666666666	0.9568965517241379	0.8103448275862069	0	0.8132183908045977	0	0.9166666666666666	0	0.9166666666666666	0	0.9137931034482759	0.8864795918367347	INHBA-ACVR1B
P08476	Q8NER5	INHBA	ACVR1C	1	1	0	1	1	0	CellCall;Guide2Pharma;connectomeDB2020	connectomeDB2020:15196700	1	connectomeDB2020:15196700	3	0.0688836104513064	0.09738717339667459	0.17577197149643706	0	0.9358669833729216	0	0.11163895486935867	0.8527315914489311	0.09501187648456057	0	0.5843230403800475	1	1	0.9913793103448276	1	0.9942528735632183	1	1	0.8936781609195402	0	0	0.9913793103448276	0.9139030612244898	INHBA-ACVR1C
P09529	P27037	INHBB	ACVR2A	1	1	0	1	1	0	Baccin2019;CellCall;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:1246619011266510;CellTalkDB:12466190;HPRD:11266516;LRdb:11;LRdb:12466190;connectomeDB2020:11266516;connectomeDB2020:12466190	7	Baccin2019:1246619011266510;CellTalkDB:12466190;HPRD:11266516;LRdb:11;LRdb:12466190;connectomeDB2020:11266516;connectomeDB2020:12466190	13	0.24703087885985747	0.04513064133016627	0.23515439429928742	0	0	0	0.1187648456057007	0	0.09501187648456057	0	0.09026128266033254	0.8074712643678161	0.8304597701149425	0.7816091954022989	0	0.8908045977011494	0	0.8649425287356322	0.5890804597701149	0	0	0.8505747126436781	0.2659438775510204	INHBB-ACVR2A
P09529	P36896	INHBB	ACVR1B	1	1	0	1	1	0	Baccin2019;CellCall;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11266516;Baccin2019:12032389;Baccin2019:15196700;CellTalkDB:11266516;HPRD:11266516;HPRD:12032389;HPRD:15196700;LRdb:11266516;LRdb:12032389;LRdb:15196700;connectomeDB2020:11266516;connectomeDB2020:15196700	12	Baccin2019:11266516;Baccin2019:12032389;Baccin2019:15196700;CellTalkDB:11266516;HPRD:11266516;HPRD:12032389;HPRD:15196700;LRdb:11266516;LRdb:12032389;LRdb:15196700;connectomeDB2020:11266516;connectomeDB2020:15196700	12	0.24703087885985747	0.04513064133016627	0.23515439429928742	0	0	0	0.1187648456057007	0	0.09501187648456057	0	0.09026128266033254	0.9166666666666666	0.9568965517241379	0.8103448275862069	0	0.8132183908045977	0	0.9166666666666666	0	0.9166666666666666	0	0.9137931034482759	0.2844387755102041	INHBB-ACVR1B
P09529	Q13705	INHBB	ACVR2B	1	1	0	1	1	0	Baccin2019;CellCall;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:9202237;CellTalkDB:9202237;HPRD:9202237;LRdb:9202237;connectomeDB2020:9202237	5	Baccin2019:9202237;CellTalkDB:9202237;HPRD:9202237;LRdb:9202237;connectomeDB2020:9202237	12	0.24703087885985747	0.04513064133016627	0.23515439429928742	0	0	0	0.1187648456057007	0	0.09501187648456057	0	0.09026128266033254	0.9281609195402298	0.9195402298850575	0.9655172413793104	0	0.9540229885057471	0	0.9310344827586207	0.6810344827586207	0	0	0.9080459770114943	0.28061224489795916	INHBB-ACVR2B
P09529	Q8NER5	INHBB	ACVR1C	1	1	0	1	1	0	Baccin2019;CellCall;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:15196700;CellTalkDB:15196700;HPRD:15196700;LRdb:15196700;connectomeDB2020:15196700	5	Baccin2019:15196700;CellTalkDB:15196700;HPRD:15196700;LRdb:15196700;connectomeDB2020:15196700	11	0.24703087885985747	0.04513064133016627	0.23515439429928742	0	0	0	0.1187648456057007	0	0.09501187648456057	0	0.09026128266033254	1	1	0.9913793103448276	1	0.9942528735632183	1	1	0.8936781609195402	0	0	0.9913793103448276	0.3022959183673469	INHBB-ACVR1C
P05111	P27037	INHA	ACVR2A	1	1	0	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:12493742;CellTalkDB:12493742;LRdb:12493742;connectomeDB2020:12493742	4	Baccin2019:12493742;CellTalkDB:12493742;LRdb:12493742;connectomeDB2020:12493742	11	0.19002375296912113	0.14489311163895488	0.14251781472684086	0	0	0	0.29453681710213775	0	0.09501187648456057	0	0.10926365795724466	0.8074712643678161	0.8304597701149425	0.7816091954022989	0	0.8908045977011494	0	0.8649425287356322	0.5890804597701149	0	0	0.8505747126436781	0.3093112244897959	INHA-ACVR2A
P05111	P36896	INHA	ACVR1B	1	1	0	1	1	0	DLRP_talklr;EMBRACE;Guide2Pharma;iTALK;talklr	NA	0	0	4	0.19002375296912113	0.14489311163895488	0.14251781472684086	0	0	0	0.29453681710213775	0	0.09501187648456057	0	0.10926365795724466	0.9166666666666666	0.9568965517241379	0.8103448275862069	0	0.8132183908045977	0	0.9166666666666666	0	0.9166666666666666	0	0.9137931034482759	0.32971938775510207	INHA-ACVR1B
P05111	Q13705	INHA	ACVR2B	1	1	0	1	1	0	CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;LRdb;iTALK;talklr	CellTalkDB:32196115;LRdb:29747587	2	CellTalkDB:32196115;LRdb:29747587	6	0.19002375296912113	0.14489311163895488	0.14251781472684086	0	0	0	0.29453681710213775	0	0.09501187648456057	0	0.10926365795724466	0.9281609195402298	0.9195402298850575	0.9655172413793104	0	0.9540229885057471	0	0.9310344827586207	0.6810344827586207	0	0	0.9080459770114943	0.3278061224489796	INHA-ACVR2B
P05111	Q8NER5	INHA	ACVR1C	1	1	0	1	1	0	Guide2Pharma	NA	0	0	1	0.19002375296912113	0.14489311163895488	0.14251781472684086	0	0	0	0.29453681710213775	0	0.09501187648456057	0	0.10926365795724466	1	1	0.9913793103448276	1	0.9942528735632183	1	1	0.8936781609195402	0	0	0.9913793103448276	0.34630102040816324	INHA-ACVR1C
P35318	Q16602	ADM	CALCRL	1	1	0	1	1	0	CellChatDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellTalkDB:9620797;Cellinker:9620797;Guide2Pharma:10347248;Guide2Pharma:11693189;Guide2Pharma:9620797;HPRD:9620797;LRdb:9620797;connectomeDB2020:9620797;scConnect:10347248;scConnect:11693189;scConnect:9620797	11	CellTalkDB:9620797;Cellinker:9620797;Guide2Pharma:10347248;Guide2Pharma:11693189;Guide2Pharma:9620797;HPRD:9620797;LRdb:9620797;connectomeDB2020:9620797;scConnect:10347248;scConnect:11693189;scConnect:9620797	13	0.21852731591448932	0.16389548693586697	0.18052256532066507	0	0.9857482185273159	0	0.18052256532066507	0.8574821852731591	0.09501187648456057	0	0.8194774346793349	0.39080459770114945	0.14080459770114942	0.5890804597701149	0	0	0	0.5028735632183908	0.6408045977011494	0	0	0.49712643678160917	0.7895408163265306	ADM-CALCRL
Q7Z4H4	Q16602	ADM2	CALCRL	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:14615490;CellTalkDB:14615490;Cellinker:14615490;Guide2Pharma:21658025;LRdb:14615490;connectomeDB2020:14615490;scConnect:21658025	7	Baccin2019:14615490;CellTalkDB:14615490;Cellinker:14615490;Guide2Pharma:21658025;LRdb:14615490;connectomeDB2020:14615490;scConnect:21658025	11	0.32066508313539194	0.2992874109263658	0.35391923990498814	0	0.8883610451306413	0	0.19239904988123516	0	0.09501187648456057	0	0.5629453681710214	0.39080459770114945	0.14080459770114942	0.5890804597701149	0	0	0	0.5028735632183908	0.6408045977011494	0	0	0.49712643678160917	0.6262755102040817	ADM2-CALCRL
P06881	Q16602	CALCA	CALCRL	1	1	0	1	1	0	CellChatDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Lit-BM-17;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellTalkDB:9620797;Cellinker:12234182;Cellinker:14668209;Cellinker:3001670;Cellinker:8626685;Cellinker:9620797;Guide2Pharma:10347248;Guide2Pharma:11693189;Guide2Pharma:9620797;HPRD:12234182;HPRD:14668209;HPRD:3001670;HPRD:8626685;HPRD:9620797;IntAct:23597562;LRdb:12234182;LRdb:14668209;LRdb:3001670;LRdb:8626685;LRdb:9620797;Lit-BM-17:16293613;Lit-BM-17:23597562;Lit-BM-17:9620797;connectomeDB2020:12234182;connectomeDB2020:14668209;connectomeDB2020:3001670;connectomeDB2020:8626685;connectomeDB2020:9620797;scConnect:10347248;scConnect:11693189;scConnect:9620797	31	CellTalkDB:9620797;Cellinker:12234182;Cellinker:14668209;Cellinker:3001670;Cellinker:8626685;Cellinker:9620797;Guide2Pharma:10347248;Guide2Pharma:11693189;Guide2Pharma:9620797;HPRD:12234182;HPRD:14668209;HPRD:3001670;HPRD:8626685;HPRD:9620797;IntAct:23597562;LRdb:12234182;LRdb:14668209;LRdb:3001670;LRdb:8626685;LRdb:9620797;Lit-BM-17:16293613;Lit-BM-17:23597562;Lit-BM-17:9620797;connectomeDB2020:12234182;connectomeDB2020:14668209;connectomeDB2020:3001670;connectomeDB2020:8626685;connectomeDB2020:9620797;scConnect:10347248;scConnect:11693189;scConnect:9620797	14	0.27315914489311166	0.2992874109263658	0.33966745843230406	0	0	0	0.49406175771971494	0.8076009501187649	0.09501187648456057	0	0.5795724465558195	0.39080459770114945	0.14080459770114942	0.5890804597701149	0	0	0	0.5028735632183908	0.6408045977011494	0	0	0.49712643678160917	0.6383928571428571	CALCA-CALCRL
P01258	Q16602	CALCA	CALCRL	1	1	0	1	1	0	Baccin2019;CellChatDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:12234182;Baccin2019:14668209;Baccin2019:3001670;Baccin2019:8626685;Baccin2019:9620797;CellTalkDB:9620797;Cellinker:12234182;Cellinker:14668209;Cellinker:3001670;Cellinker:8626685;Cellinker:9620797;Guide2Pharma:10347248;Guide2Pharma:11693189;Guide2Pharma:9620797;HPRD:12234182;HPRD:14668209;HPRD:3001670;HPRD:8626685;HPRD:9620797;LRdb:12234182;LRdb:14668209;LRdb:3001670;LRdb:8626685;LRdb:9620797;connectomeDB2020:12234182;connectomeDB2020:14668209;connectomeDB2020:3001670;connectomeDB2020:8626685;connectomeDB2020:9620797;scConnect:10347248;scConnect:11693189;scConnect:9620797	32	Baccin2019:12234182;Baccin2019:14668209;Baccin2019:3001670;Baccin2019:8626685;Baccin2019:9620797;CellTalkDB:9620797;Cellinker:12234182;Cellinker:14668209;Cellinker:3001670;Cellinker:8626685;Cellinker:9620797;Guide2Pharma:10347248;Guide2Pharma:11693189;Guide2Pharma:9620797;HPRD:12234182;HPRD:14668209;HPRD:3001670;HPRD:8626685;HPRD:9620797;LRdb:12234182;LRdb:14668209;LRdb:3001670;LRdb:8626685;LRdb:9620797;connectomeDB2020:12234182;connectomeDB2020:14668209;connectomeDB2020:3001670;connectomeDB2020:8626685;connectomeDB2020:9620797;scConnect:10347248;scConnect:11693189;scConnect:9620797	14	0.27315914489311166	0.2992874109263658	0.33966745843230406	0	0	0	0.49406175771971494	0.8076009501187649	0.09501187648456057	0	0.5795724465558195	0.39080459770114945	0.14080459770114942	0.5890804597701149	0	0	0	0.5028735632183908	0.6408045977011494	0	0	0.49712643678160917	0.6383928571428571	CALCA-CALCRL
P10092	Q16602	CALCB	CALCRL	1	1	0	1	1	0	Baccin2019;CellChatDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:12196113;Baccin2019:12234182;Baccin2019:14668209;Baccin2019:3001670;Baccin2019:8626685;Baccin2019:9620797;CellTalkDB:12196113;Cellinker:12196113;Guide2Pharma:10347248;Guide2Pharma:11693189;Guide2Pharma:9620797;LRdb:12196113;connectomeDB2020:12196113;scConnect:10347248;scConnect:11693189;scConnect:9620797	16	Baccin2019:12196113;Baccin2019:12234182;Baccin2019:14668209;Baccin2019:3001670;Baccin2019:8626685;Baccin2019:9620797;CellTalkDB:12196113;Cellinker:12196113;Guide2Pharma:10347248;Guide2Pharma:11693189;Guide2Pharma:9620797;LRdb:12196113;connectomeDB2020:12196113;scConnect:10347248;scConnect:11693189;scConnect:9620797	13	0.33729216152019004	0.2992874109263658	0.498812351543943	0	0.9501187648456056	0	0.4014251781472684	0.8622327790973872	0.09501187648456057	0	0.9548693586698337	0.39080459770114945	0.14080459770114942	0.5890804597701149	0	0	0	0.5028735632183908	0.6408045977011494	0	0	0.49712643678160917	0.8335459183673469	CALCB-CALCRL
P35318	P30988	ADM	CALCR	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:12565884;Baccin2019:15692146;CellTalkDB:10781016;Cellinker:12565884;Cellinker:15692146;Guide2Pharma:12565884;Guide2Pharma:15692146;LRdb:13;LRdb:15692146;connectomeDB2020:12565884;connectomeDB2020:15692146;scConnect:12565884;scConnect:15692146	13	Baccin2019:12565884;Baccin2019:15692146;CellTalkDB:10781016;Cellinker:12565884;Cellinker:15692146;Guide2Pharma:12565884;Guide2Pharma:15692146;LRdb:13;LRdb:15692146;connectomeDB2020:12565884;connectomeDB2020:15692146;scConnect:12565884;scConnect:15692146	13	0.21852731591448932	0.16389548693586697	0.18052256532066507	0	0.9857482185273159	0	0.18052256532066507	0.8574821852731591	0.09501187648456057	0	0.8194774346793349	0.28160919540229884	0.6666666666666666	0.4482758620689655	0	0.8706896551724138	0	0.49712643678160917	0.7068965517241379	0	0	0.6982758620689655	0.90625	ADM-CALCR
Q7Z4H4	P30988	ADM2	CALCR	1	1	0	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:15692146;CellTalkDB:15692146;Guide2Pharma:15692146;Guide2Pharma:21658025;LRdb:15692146;connectomeDB2020:15692146;scConnect:15692146;scConnect:21658025	8	Baccin2019:15692146;CellTalkDB:15692146;Guide2Pharma:15692146;Guide2Pharma:21658025;LRdb:15692146;connectomeDB2020:15692146;scConnect:15692146;scConnect:21658025	10	0.32066508313539194	0.2992874109263658	0.35391923990498814	0	0.8883610451306413	0	0.19239904988123516	0	0.09501187648456057	0	0.5629453681710214	0.28160919540229884	0.6666666666666666	0.4482758620689655	0	0.8706896551724138	0	0.49712643678160917	0.7068965517241379	0	0	0.6982758620689655	0.7742346938775511	ADM2-CALCR
P06881	P30988	CALCA	CALCR	1	1	0	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;ICELLNET;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellTalkDB:2158663;Cellinker:10342886;Cellinker:11023820;Cellinker:11033437;Cellinker:12565884;Cellinker:14722252;Cellinker:15692146;Cellinker:2158663;Cellinker:7588285;Cellinker:9487987;Guide2Pharma:10342886;Guide2Pharma:11023820;Guide2Pharma:11033437;Guide2Pharma:12565884;Guide2Pharma:14722252;Guide2Pharma:15692146;Guide2Pharma:26125036;Guide2Pharma:7588285;Guide2Pharma:9487987;ICELLNET:1331173;ICELLNET:6148938;LRdb:10342886;LRdb:11023820;LRdb:11033437;LRdb:12565884;LRdb:14722252;LRdb:15692146;LRdb:2158663;LRdb:7588285;LRdb:9487987;connectomeDB2020:10342886;connectomeDB2020:11023820;connectomeDB2020:11033437;connectomeDB2020:12565884;connectomeDB2020:14722252;connectomeDB2020:15692146;connectomeDB2020:2158663;connectomeDB2020:7588285;connectomeDB2020:9487987;scConnect:10342886;scConnect:11023820;scConnect:11033437;scConnect:12565884;scConnect:14722252;scConnect:15692146;scConnect:26125036;scConnect:7588285;scConnect:9487987	48	CellTalkDB:2158663;Cellinker:10342886;Cellinker:11023820;Cellinker:11033437;Cellinker:12565884;Cellinker:14722252;Cellinker:15692146;Cellinker:2158663;Cellinker:7588285;Cellinker:9487987;Guide2Pharma:10342886;Guide2Pharma:11023820;Guide2Pharma:11033437;Guide2Pharma:12565884;Guide2Pharma:14722252;Guide2Pharma:15692146;Guide2Pharma:26125036;Guide2Pharma:7588285;Guide2Pharma:9487987;ICELLNET:1331173;ICELLNET:6148938;LRdb:10342886;LRdb:11023820;LRdb:11033437;LRdb:12565884;LRdb:14722252;LRdb:15692146;LRdb:2158663;LRdb:7588285;LRdb:9487987;connectomeDB2020:10342886;connectomeDB2020:11023820;connectomeDB2020:11033437;connectomeDB2020:12565884;connectomeDB2020:14722252;connectomeDB2020:15692146;connectomeDB2020:2158663;connectomeDB2020:7588285;connectomeDB2020:9487987;scConnect:10342886;scConnect:11023820;scConnect:11033437;scConnect:12565884;scConnect:14722252;scConnect:15692146;scConnect:26125036;scConnect:7588285;scConnect:9487987	13	0.27315914489311166	0.2992874109263658	0.33966745843230406	0	0	0	0.49406175771971494	0.8076009501187649	0.09501187648456057	0	0.5795724465558195	0.28160919540229884	0.6666666666666666	0.4482758620689655	0	0.8706896551724138	0	0.49712643678160917	0.7068965517241379	0	0	0.6982758620689655	0.7850765306122449	CALCA-CALCR
P01258	P30988	CALCA	CALCR	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10342886;Baccin2019:11023820;Baccin2019:11033437;Baccin2019:12565884;Baccin2019:14722252;Baccin2019:15692146;Baccin2019:2158663;Baccin2019:7588285;Baccin2019:9487987;CellTalkDB:2158663;Cellinker:10342886;Cellinker:11023820;Cellinker:11033437;Cellinker:12565884;Cellinker:14722252;Cellinker:15692146;Cellinker:2158663;Cellinker:7588285;Cellinker:9487987;Guide2Pharma:10342886;Guide2Pharma:11023820;Guide2Pharma:11033437;Guide2Pharma:12565884;Guide2Pharma:14722252;Guide2Pharma:15692146;Guide2Pharma:26125036;Guide2Pharma:7588285;Guide2Pharma:9487987;LRdb:10342886;LRdb:11023820;LRdb:11033437;LRdb:12565884;LRdb:14722252;LRdb:15692146;LRdb:2158663;LRdb:7588285;LRdb:9487987;connectomeDB2020:10342886;connectomeDB2020:11023820;connectomeDB2020:11033437;connectomeDB2020:12565884;connectomeDB2020:14722252;connectomeDB2020:15692146;connectomeDB2020:2158663;connectomeDB2020:7588285;connectomeDB2020:9487987;scConnect:10342886;scConnect:11023820;scConnect:11033437;scConnect:12565884;scConnect:14722252;scConnect:15692146;scConnect:26125036;scConnect:7588285;scConnect:9487987	55	Baccin2019:10342886;Baccin2019:11023820;Baccin2019:11033437;Baccin2019:12565884;Baccin2019:14722252;Baccin2019:15692146;Baccin2019:2158663;Baccin2019:7588285;Baccin2019:9487987;CellTalkDB:2158663;Cellinker:10342886;Cellinker:11023820;Cellinker:11033437;Cellinker:12565884;Cellinker:14722252;Cellinker:15692146;Cellinker:2158663;Cellinker:7588285;Cellinker:9487987;Guide2Pharma:10342886;Guide2Pharma:11023820;Guide2Pharma:11033437;Guide2Pharma:12565884;Guide2Pharma:14722252;Guide2Pharma:15692146;Guide2Pharma:26125036;Guide2Pharma:7588285;Guide2Pharma:9487987;LRdb:10342886;LRdb:11023820;LRdb:11033437;LRdb:12565884;LRdb:14722252;LRdb:15692146;LRdb:2158663;LRdb:7588285;LRdb:9487987;connectomeDB2020:10342886;connectomeDB2020:11023820;connectomeDB2020:11033437;connectomeDB2020:12565884;connectomeDB2020:14722252;connectomeDB2020:15692146;connectomeDB2020:2158663;connectomeDB2020:7588285;connectomeDB2020:9487987;scConnect:10342886;scConnect:11023820;scConnect:11033437;scConnect:12565884;scConnect:14722252;scConnect:15692146;scConnect:26125036;scConnect:7588285;scConnect:9487987	14	0.27315914489311166	0.2992874109263658	0.33966745843230406	0	0	0	0.49406175771971494	0.8076009501187649	0.09501187648456057	0	0.5795724465558195	0.28160919540229884	0.6666666666666666	0.4482758620689655	0	0.8706896551724138	0	0.49712643678160917	0.7068965517241379	0	0	0.6982758620689655	0.7850765306122449	CALCA-CALCR
P10997	P30988	IAPP	CALCR	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10342886;Baccin2019:12529937;Baccin2019:9487987;CellTalkDB:10342886;Cellinker:10342886;Cellinker:12529937;Cellinker:9487987;Guide2Pharma:10342886;Guide2Pharma:24169554;Guide2Pharma:9487987;LRdb:10342886;LRdb:12529937;LRdb:9487987;connectomeDB2020:10342886;connectomeDB2020:12529937;connectomeDB2020:9487987;scConnect:10342886;scConnect:24169554;scConnect:9487987	19	Baccin2019:10342886;Baccin2019:12529937;Baccin2019:9487987;CellTalkDB:10342886;Cellinker:10342886;Cellinker:12529937;Cellinker:9487987;Guide2Pharma:10342886;Guide2Pharma:24169554;Guide2Pharma:9487987;LRdb:10342886;LRdb:12529937;LRdb:9487987;connectomeDB2020:10342886;connectomeDB2020:12529937;connectomeDB2020:9487987;scConnect:10342886;scConnect:24169554;scConnect:9487987	13	0.011876484560570071	0.007125890736342043	0.1021377672209026	1	0.9738717339667459	0	0.007125890736342043	0.8242280285035629	0.0332541567695962	0	0.8812351543942993	0.28160919540229884	0.6666666666666666	0.4482758620689655	0	0.8706896551724138	0	0.49712643678160917	0.7068965517241379	0	0	0.6982758620689655	0.9362244897959183	IAPP-CALCR
