source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references	curation_effort	n_references	n_resources
P01127	P16234	PDGFB	PDGFRA	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;IntAct;KEGG-MEDICUS;Kirouac2010;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:152078112544881;CellChatDB:15207812;CellTalkDB:15207811;Cellinker:15207812;Cellinker:28267575;HPRD:2544881;ICELLNET:15207811;ICELLNET:9739761;IntAct:10806482;IntAct:7679113;LRdb:15207811;LRdb:25;Lit-BM-17:10806482;Lit-BM-17:11297552;Lit-BM-17:15767546;Lit-BM-17:2544881;Lit-BM-17:7679113;Lit-BM-17:9677323;SIGNOR:11331882;SignaLink3:11803579;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:2544881;connectomeDB2020:15207811;connectomeDB2020:2544881	26	Baccin2019:152078112544881;CellChatDB:15207812;CellTalkDB:15207811;Cellinker:15207812;Cellinker:28267575;HPRD:2544881;ICELLNET:15207811;ICELLNET:9739761;IntAct:10806482;IntAct:7679113;LRdb:15207811;LRdb:25;Lit-BM-17:10806482;Lit-BM-17:11297552;Lit-BM-17:15767546;Lit-BM-17:2544881;Lit-BM-17:7679113;Lit-BM-17:9677323;SIGNOR:11331882;SignaLink3:11803579;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:2544881;connectomeDB2020:15207811;connectomeDB2020:2544881	21
P05230	P11362	FGF1	FGFR1	1	1	0	1	1	0	Baccin2019;BioGRID;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Lit-BM-17;MatrixDB;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10336501;Baccin2019:11032250;Baccin2019:8663044;Baccin2019:8756477;BioGRID:1309595;BioGRID:1383494;BioGRID:8756477;BioGRID:9624181;CellTalkDB:16597617;Cellinker:10336501;Cellinker:11032250;Cellinker:16597617;Cellinker:25772309;Cellinker:8663044;Cellinker:8756477;DIP:10830168;DIP:1722683;DIP:22244757;DIP:7730326;HPMR:8663044;HPRD:10336501;HPRD:11032250;IntAct:10830168;IntAct:14613973;IntAct:18441324;IntAct:25241761;LRdb:16597617;Lit-BM-17:10830168;Lit-BM-17:11030354;Lit-BM-17:11714710;Lit-BM-17:1722683;Lit-BM-17:18441324;Lit-BM-17:23597563;Lit-BM-17:25241761;Lit-BM-17:7730326;Lit-BM-17:8576175;MatrixDB:18441324;SIGNOR:11030354;SIGNOR:18940940;SignaLink3:11030354;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8576175;connectomeDB2020:10336501;connectomeDB2020:11032250;connectomeDB2020:8663044;connectomeDB2020:8756477	47	Baccin2019:10336501;Baccin2019:11032250;Baccin2019:8663044;Baccin2019:8756477;BioGRID:1309595;BioGRID:1383494;BioGRID:8756477;BioGRID:9624181;CellTalkDB:16597617;Cellinker:10336501;Cellinker:11032250;Cellinker:16597617;Cellinker:25772309;Cellinker:8663044;Cellinker:8756477;DIP:10830168;DIP:1722683;DIP:22244757;DIP:7730326;HPMR:8663044;HPRD:10336501;HPRD:11032250;IntAct:10830168;IntAct:14613973;IntAct:18441324;IntAct:25241761;LRdb:16597617;Lit-BM-17:10830168;Lit-BM-17:11030354;Lit-BM-17:11714710;Lit-BM-17:1722683;Lit-BM-17:18441324;Lit-BM-17:23597563;Lit-BM-17:25241761;Lit-BM-17:7730326;Lit-BM-17:8576175;MatrixDB:18441324;SIGNOR:11030354;SIGNOR:18940940;SignaLink3:11030354;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8576175;connectomeDB2020:10336501;connectomeDB2020:11032250;connectomeDB2020:8663044;connectomeDB2020:8756477	22
P05230	P21802	FGF1	FGFR2	1	1	0	1	1	0	Baccin2019;BioGRID;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct_CellPhoneDB;LRdb;Lit-BM-17;MINT_CellPhoneDB;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10618369;Baccin2019:11069186;Baccin2019:14732692;BioGRID:10618369;CellTalkDB:16597617;Cellinker:10618369;Cellinker:11069186;Cellinker:14732692;Cellinker:25772309;DIP:10339576;DIP:10618369;DIP:11069186;DIP:8663044;HPRD:10618369;HPRD:11069186;HPRD:14732692;LRdb:16597617;Lit-BM-17:10339576;Lit-BM-17:10618369;Lit-BM-17:11069186;Lit-BM-17:11714710;Lit-BM-17:23597563;Lit-BM-17:25241761;Lit-BM-17:8576175;Lit-BM-17:8663044;SIGNOR:10618369;SignaLink3:10618369;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8576175;connectomeDB2020:10618369;connectomeDB2020:11069186;connectomeDB2020:14732692	33	Baccin2019:10618369;Baccin2019:11069186;Baccin2019:14732692;BioGRID:10618369;CellTalkDB:16597617;Cellinker:10618369;Cellinker:11069186;Cellinker:14732692;Cellinker:25772309;DIP:10339576;DIP:10618369;DIP:11069186;DIP:8663044;HPRD:10618369;HPRD:11069186;HPRD:14732692;LRdb:16597617;Lit-BM-17:10339576;Lit-BM-17:10618369;Lit-BM-17:11069186;Lit-BM-17:11714710;Lit-BM-17:23597563;Lit-BM-17:25241761;Lit-BM-17:8576175;Lit-BM-17:8663044;SIGNOR:10618369;SignaLink3:10618369;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8576175;connectomeDB2020:10618369;connectomeDB2020:11069186;connectomeDB2020:14732692	19
P09038	P21802	FGF2	FGFR2	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;IntAct;LRdb;Lit-BM-17;ProtMapper;REACH_ProtMapper;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:8663044;CellTalkDB:16597617;Cellinker:25772309;Cellinker:8663044;HPMR:8663044;IntAct:10830168;IntAct:11390973;LRdb:16597617;Lit-BM-17:10950949;Lit-BM-17:11121055;Lit-BM-17:11390973;Lit-BM-17:17981115;Lit-BM-17:26267536;ProtMapper:18332103;SIGNOR:11390973;SIGNOR:7687739;SignaLink3:23331499;SignaLink3:8663044;connectomeDB2020:8663044	19	Baccin2019:8663044;CellTalkDB:16597617;Cellinker:25772309;Cellinker:8663044;HPMR:8663044;IntAct:10830168;IntAct:11390973;LRdb:16597617;Lit-BM-17:10950949;Lit-BM-17:11121055;Lit-BM-17:11390973;Lit-BM-17:17981115;Lit-BM-17:26267536;ProtMapper:18332103;SIGNOR:11390973;SIGNOR:7687739;SignaLink3:23331499;SignaLink3:8663044;connectomeDB2020:8663044	19
P11487	P21802	FGF3	FGFR2	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;InnateDB-All_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:75926248663044;CellTalkDB:16597617;Cellinker:16597617;Cellinker:25772309;Cellinker:7592624;Cellinker:8663044;DIP:8663044;HPRD:8663044;LRdb:16597617;SIGNOR:8663044;SignaLink3:23331499;SignaLink3:8663044;connectomeDB2020:7592624;connectomeDB2020:8663044	14	Baccin2019:75926248663044;CellTalkDB:16597617;Cellinker:16597617;Cellinker:25772309;Cellinker:7592624;Cellinker:8663044;DIP:8663044;HPRD:8663044;LRdb:16597617;SIGNOR:8663044;SignaLink3:23331499;SignaLink3:8663044;connectomeDB2020:7592624;connectomeDB2020:8663044	17
P08620	P21802	FGF4	FGFR2	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:114860338663044;CellTalkDB:16597617;Cellinker:11486033;Cellinker:16597617;Cellinker:25772309;Cellinker:8663044;HPRD:8663044;LRdb:16597617;SIGNOR:8663044;SignaLink3:23331499;SignaLink3:8663044;connectomeDB2020:11486033;connectomeDB2020:8663044	13	Baccin2019:114860338663044;CellTalkDB:16597617;Cellinker:11486033;Cellinker:16597617;Cellinker:25772309;Cellinker:8663044;HPRD:8663044;LRdb:16597617;SIGNOR:8663044;SignaLink3:23331499;SignaLink3:8663044;connectomeDB2020:11486033;connectomeDB2020:8663044	15
P21781	P21802	FGF7	FGFR2	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct_CellPhoneDB;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:125919597687739;CellTalkDB:16597617;Cellinker:12591959;Cellinker:16597617;Cellinker:25772309;Cellinker:27192911;Cellinker:7687739;DIP:10339576;DIP:10950949;DIP:11121055;DIP:8663044;HPRD:7687739;LRdb:16597617;Lit-BM-17:10339576;Lit-BM-17:10950949;Lit-BM-17:11121055;Lit-BM-17:11714710;Lit-BM-17:1309608;Lit-BM-17:8663044;Lit-BM-17:9582367;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8663044;SignaLink3:9582367;connectomeDB2020:12591959;connectomeDB2020:7687739	26	Baccin2019:125919597687739;CellTalkDB:16597617;Cellinker:12591959;Cellinker:16597617;Cellinker:25772309;Cellinker:27192911;Cellinker:7687739;DIP:10339576;DIP:10950949;DIP:11121055;DIP:8663044;HPRD:7687739;LRdb:16597617;Lit-BM-17:10339576;Lit-BM-17:10950949;Lit-BM-17:11121055;Lit-BM-17:11714710;Lit-BM-17:1309608;Lit-BM-17:8663044;Lit-BM-17:9582367;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8663044;SignaLink3:9582367;connectomeDB2020:12591959;connectomeDB2020:7687739	17
P55075	P21802	FGF8	FGFR2	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10751172;Baccin2019:8663044;CellTalkDB:16597617;Cellinker:10751172;Cellinker:25772309;Cellinker:8663044;HPRD:10751172;HPRD:8663044;LRdb:16597617;SignaLink3:23331499;SignaLink3:8663044;connectomeDB2020:10751172;connectomeDB2020:8663044	13	Baccin2019:10751172;Baccin2019:8663044;CellTalkDB:16597617;Cellinker:10751172;Cellinker:25772309;Cellinker:8663044;HPRD:10751172;HPRD:8663044;LRdb:16597617;SignaLink3:23331499;SignaLink3:8663044;connectomeDB2020:10751172;connectomeDB2020:8663044	15
O15520	P21802	FGF10	FGFR2	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct_CellPhoneDB;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12591959;Baccin2019:9582367;CellTalkDB:16597617;Cellinker:12591959;Cellinker:16597617;Cellinker:25772309;Cellinker:9582367;HPRD:9582367;LRdb:16597617;Lit-BM-17:10339576;Lit-BM-17:12591959;Lit-BM-17:25241761;Lit-BM-17:9582367;SIGNOR:8663044;SIGNOR:9582367;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8663044;SignaLink3:9582367;connectomeDB2020:12591959;connectomeDB2020:9582367	21	Baccin2019:12591959;Baccin2019:9582367;CellTalkDB:16597617;Cellinker:12591959;Cellinker:16597617;Cellinker:25772309;Cellinker:9582367;HPRD:9582367;LRdb:16597617;Lit-BM-17:10339576;Lit-BM-17:12591959;Lit-BM-17:25241761;Lit-BM-17:9582367;SIGNOR:8663044;SIGNOR:9582367;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8663044;SignaLink3:9582367;connectomeDB2020:12591959;connectomeDB2020:9582367	17
P49765	P17948	VEGFB	FLT1	1	1	0	1	1	0	Baccin2019;BioGRID;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;Kirouac2010;LRdb;ProtMapper;REACH_ProtMapper;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:9751730;Baccin2019:97517301;BioGRID:10409677;CellChatDB:16633338;CellTalkDB:9751730;Cellinker:9751730;HPRD:9751730;ICELLNET:11181169;ICELLNET:26285753;LRdb:97517301;LRdb:98;ProtMapper:29397867;SignaLink3:10409677;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:9751730;connectomeDB2020:9751730;connectomeDB2020:97517301	19	Baccin2019:9751730;Baccin2019:97517301;BioGRID:10409677;CellChatDB:16633338;CellTalkDB:9751730;Cellinker:9751730;HPRD:9751730;ICELLNET:11181169;ICELLNET:26285753;LRdb:97517301;LRdb:98;ProtMapper:29397867;SignaLink3:10409677;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:9751730;connectomeDB2020:9751730;connectomeDB2020:97517301	21
P20827	P21709	EFNA1	EPHA1	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11519828;Baccin2019:8755474;Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:11519828;Cellinker:15114347;Cellinker:8755474;Cellinker:9330863;HPMR:9330863;HPRD:11519828;HPRD:8755474;LRdb:11114742;SIGNOR:9330863;SIGNOR:9576626;SignaLink3:11519828;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:8755474;SignaLink3:9267020;connectomeDB2020:11519828;connectomeDB2020:8755474;connectomeDB2020:9330863	23	Baccin2019:11519828;Baccin2019:8755474;Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:11519828;Cellinker:15114347;Cellinker:8755474;Cellinker:9330863;HPMR:9330863;HPRD:11519828;HPRD:8755474;LRdb:11114742;SIGNOR:9330863;SIGNOR:9576626;SignaLink3:11519828;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:8755474;SignaLink3:9267020;connectomeDB2020:11519828;connectomeDB2020:8755474;connectomeDB2020:9330863	17
P20827	Q9UF33	EFNA1	EPHA6	1	1	0	1	1	0	Baccin2019;CellCall;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:93308638755474;CellTalkDB:11114742;Cellinker:8755474;Cellinker:9330863;HPRD:8755474;LRdb:11114742;SIGNOR:9576626;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:8755474;connectomeDB2020:9330863	11	Baccin2019:93308638755474;CellTalkDB:11114742;Cellinker:8755474;Cellinker:9330863;HPRD:8755474;LRdb:11114742;SIGNOR:9576626;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:8755474;connectomeDB2020:9330863	14
P52798	Q9UF33	EFNA4	EPHA6	1	1	0	1	1	0	Baccin2019;CellCall;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;SignaLink3;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:933086310607706;CellTalkDB:11114742;Cellinker:10607706;Cellinker:9330863;HPRD:10607706;LRdb:11114742;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:10607706;connectomeDB2020:9330863	10	Baccin2019:933086310607706;CellTalkDB:11114742;Cellinker:10607706;Cellinker:9330863;HPRD:10607706;LRdb:11114742;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:10607706;connectomeDB2020:9330863	13
P20827	P29322	EFNA1	EPHA8	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SignaLink3;connectomeDB2020;iTALK;talklr	Baccin2019:10515610;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:10515610;Cellinker:15114347;HPRD:10515610;LRdb:11114742;SIGNOR:17420126;SIGNOR:9576626;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:10515610	12	Baccin2019:10515610;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:10515610;Cellinker:15114347;HPRD:10515610;LRdb:11114742;SIGNOR:17420126;SIGNOR:9576626;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:10515610	15
P20827	P54764	EFNA1	EPHA4	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;DIP:19836338;HPRD:8755474;LRdb:11114742;Lit-BM-17:10366629;Lit-BM-17:19836338;SIGNOR:9330863;SIGNOR:9576626;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:8755474;connectomeDB2020:9330863	15	Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;DIP:19836338;HPRD:8755474;LRdb:11114742;Lit-BM-17:10366629;Lit-BM-17:19836338;SIGNOR:9330863;SIGNOR:9576626;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:8755474;connectomeDB2020:9330863	18
P20827	P29317	EFNA1	EPHA2	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;DOMINO;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11248553;Baccin2019:14692877;Baccin2019:7973638;Baccin2019:8755474;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:11248553;Cellinker:14692877;Cellinker:15114347;Cellinker:7973638;Cellinker:8755474;DIP:20505120;DIP:22244754;DIP:8139691;DOMINO:19525919;HPMR:11248553;HPRD:14692877;HPRD:7973638;HPRD:8755474;IntAct:19525919;IntAct:19573808;IntAct:20505120;LRdb:11114742;Lit-BM-17:19525919;Lit-BM-17:19573808;Lit-BM-17:8139691;SIGNOR:9330863;SIGNOR:9576626;SignaLink3:14692877;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:7973638;SignaLink3:8755474;SignaLink3:9576626;connectomeDB2020:11248553;connectomeDB2020:14692877;connectomeDB2020:7973638;connectomeDB2020:8755474	38	Baccin2019:11248553;Baccin2019:14692877;Baccin2019:7973638;Baccin2019:8755474;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:11248553;Cellinker:14692877;Cellinker:15114347;Cellinker:7973638;Cellinker:8755474;DIP:20505120;DIP:22244754;DIP:8139691;DOMINO:19525919;HPMR:11248553;HPRD:14692877;HPRD:7973638;HPRD:8755474;IntAct:19525919;IntAct:19573808;IntAct:20505120;LRdb:11114742;Lit-BM-17:19525919;Lit-BM-17:19573808;Lit-BM-17:8139691;SIGNOR:9330863;SIGNOR:9576626;SignaLink3:14692877;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:7973638;SignaLink3:8755474;SignaLink3:9576626;connectomeDB2020:11248553;connectomeDB2020:14692877;connectomeDB2020:7973638;connectomeDB2020:8755474	21
P20827	P29320	EFNA1	EPHA3	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:93308638070404;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;Cellinker:8070404;Cellinker:9330863;HPRD:8070404;LRdb:11114742;SIGNOR:9330863;SIGNOR:9576626;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8070404;SignaLink3:9195962;SignaLink3:9576626;connectomeDB2020:8070404;connectomeDB2020:9330863	18	Baccin2019:93308638070404;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;Cellinker:8070404;Cellinker:9330863;HPRD:8070404;LRdb:11114742;SIGNOR:9330863;SIGNOR:9576626;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8070404;SignaLink3:9195962;SignaLink3:9576626;connectomeDB2020:8070404;connectomeDB2020:9330863	16
P20827	P54756	EFNA1	EPHA5	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;Cellinker:8755474;Cellinker:9330863;HPRD:8755474;LRdb:11114742;SIGNOR:9576626;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:8755474;connectomeDB2020:9330863	13	Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;Cellinker:8755474;Cellinker:9330863;HPRD:8755474;LRdb:11114742;SIGNOR:9576626;SignaLink3:23331499;SignaLink3:9576626;connectomeDB2020:8755474;connectomeDB2020:9330863	16
