hgnc_symbol	sorted_eBCs	sorted_immature_beta	sorted_ins_gfp_gcg_sst	sorted_ins_gfp_sst	sorted_pancreatic_proj
DNAJC6	0.14590347923681232	0.10365029292474033	0.12813738441215336	0.10040160642570294	0.048582995951416984
AK4	0.017957351290684626	0.016223524109959444	0.03302509907529723	0.02677376171352074	0.047233468286099846
LEPROT	0.6083052749719396	0.3817034700315467	0.6499339498018503	0.6238286479250355	0.5843454790823241
RAD54L	0	0.0013519603424966202	0.001321003963011889	0.00535475234270415	0.07152496626180833
CACHD1	0.04938271604938276	0.033348355114916635	0.02245706737120212	0.02677376171352074	0.08771929824561399
EFCAB7	0.06060606060606066	0.04461469130238847	0.046235138705416096	0.028112449799196776	0.04588394062078271
MCOLN2	0.002244668911335578	0.0013519603424966202	0.003963011889035667	0.004016064257028112	0.001349527665317139
ST6GALNAC5	0.6307519640852954	0.13159080666967027	0.64993394980185	0.5756358768406975	0.11605937921727388
ATG4C	0.029180695847362534	0.020279405137449306	0.02774108322324967	0.029451137884872816	0.05128205128205126
ADGRL4	0	0.0013519603424966202	0	0	0
HS2ST1	0.27497194163860766	0.19513294276701043	0.3751651254953753	0.2784471218206156	0.2375168690958172
GNG5	1.4377104377104455	1.08472284812978	2.017173051519157	1.5488621151271846	2.8609986504723266
PPIE	0.2401795735129062	0.18521856692203534	0.27212681638044856	0.2128514056224896	0.31983805668016324
MIGA1	0.4904601571268223	0.4605678233438503	0.5614266842800525	0.49799196787148675	0.33198380566801744
MTF1	0.21212121212121166	0.15998197386209873	0.18890356671069994	0.1740294511378847	0.1201079622132253
CTBS	0.30415263748597	0.13339342045966573	0.37252311756935164	0.2208835341365458	0.15114709851551972
JAK1	0.9898989898989863	1.1198738170346925	0.9128137384412185	0.8567603748326678	0.8690958164642419
TTLL7	0.793490460157124	0.6647138350608363	0.6380449141347423	0.708165997322627	0.42780026990553527
GADD45A	0.3333333333333323	0.20414601171698776	0.3223249669749	0.29451137884872797	0.23211875843454816
SLC44A5	0.04713804713804717	0.03424966200991438	0.056803170409511196	0.07095046854083005	0.0418353576248313
KDM4A	0.19079685746352376	0.1473636773321305	0.1664464993394979	0.12182061579651957	0.20782726045883998
ZNHIT6	0.1537598204264868	0.09643983776475847	0.14134742404227216	0.11244979919678727	0.23346828609986567
MROH7	0.010101010101010102	0.009013068949977469	0.01056803170409511	0.009370816599732261	0.004048582995951417
PTGFR	0	0.004957187922487607	0.002642007926023778	0.0013386880856760374	0.001349527665317139
ENSG00000267561	0	0	0	0	0.002699055330634278
LMO4	0.11447811447811439	0.1077061739522304	0.28137384412153155	0.2556894243641226	0.22402159244264558
PRPF38A	0.23344556677889958	0.18341595313203987	0.2708058124174366	0.21686746987951774	0.4278002699055351
SYDE2	0.23120089786756398	0.27084272194682113	0.34346103038309017	0.24497991967871435	0.14304993252361678
PIGK	0.10437710437710426	0.07796304641730492	0.1492734478203434	0.11378848728246332	0.10526315789473678
ST6GALNAC3	0.004489337822671156	0.003154574132492114	0.01056803170409511	0.009370816599732261	0.04723346828609984
GUCA2A	0	0	0	0.002677376171352075	0.0067476383265856945
NDC1	0.02244668911335579	0.010815682739972963	0.023778071334214	0.014725568942436408	0.08636977058029685
USP24	0.3198653198653189	0.2609283461018455	0.22457067371202075	0.26907630522088305	0.24291497975708565
DOCK7	0.33108866442199675	0.2803064443442976	0.3698811096433278	0.3373493975903616	0.5856950067476414
NEGR1	0.23793490460157077	0.28661559260928243	0.49801849405548093	0.24631860776439043	0.13090418353576244
FAF1	0.14141414141414121	0.12077512392969733	0.15852047556142662	0.11780455153949146	0.1605937921727398
FAAH	0.05499438832772172	0.029292474087426777	0.07926023778071335	0.06291834002677381	0.03103913630229419
KYAT3	0.09876543209876534	0.05588102748986031	0.10964332892998686	0.06693440428380192	0.12550607287449386
SHISAL2A	0.017957351290684626	0.012167643082469584	0.005284015852047556	0.010709504685408298	0.0067476383265856945
DNTTIP2	0.3714927048260371	0.2721946822893179	0.3077939233817693	0.32128514056224894	0.43589743589743807
ODF2L	0.4590347923681241	0.48805768364128277	0.4042272126816367	0.40294511378848785	0.6329284750337416
PTPRF	1.1593714927048278	0.9450202794051332	0.8546895640686952	0.8888888888888923	1.2361673414304992
DHCR24	0.8316498316498288	0.5930599369085177	0.9735799207397672	0.6452476572958518	0.8191632928475074
COL24A1	0.001122334455667789	0.002253267237494367	0.002642007926023778	0.004016064257028112	0
BSND	0	0.003154574132492114	0.007926023778071334	0	0.001349527665317139
GPX7	0.4388327721661044	0.1581793600721034	0.39894319682958934	0.4096385542168678	0.27665317139001433
SLC44A3	0.10549943883277206	0.09328526363226643	0.13342140026420085	0.14190093708166013	0.26180836707152577
PKN2	0.5533108866442181	0.42721946822893403	0.6367239101717309	0.4912985274431068	0.663967611336036
TMED5	0.4612794612794598	0.176205497972058	0.4610303830911477	0.3708165997322626	0.22807017543859712
SLFNL1	0	9.013068949977468e-4	0.001321003963011889	0.0013386880856760374	0.001349527665317139
ABCD3	0.4792368125701445	0.30599369085173433	0.6723910171730519	0.5742971887550213	0.3238866396761148
ZMYND12	0.006734006734006735	0.0036052275799909874	0.003963011889035667	0	0.001349527665317139
ALG14	0.12121212121212106	0.06940063091482641	0.09114927344782038	0.10174029451137896	0.17004048582995976
ZZZ3	0.3602693602693592	0.30283911671924213	0.40158520475561316	0.34805890227577	0.36032388663967785
YIPF1	0.20650953984287265	0.1158179360072098	0.20211360634081874	0.16198125836680047	0.12820512820512817
LDLRAD1	0.020202020202020207	0.009013068949977469	0.06340819022457066	0.028112449799196776	0.005398110661268556
ENSG00000283761	0.019079685746352416	0.016223524109959444	0.022457067371202115	0.016064257028112445	0.014844804318488532
TMEM125	0.17396184062850695	0.06354213609734115	0.23778071334213965	0.15528781793842028	0.0526315789473684
HIVEP3	0.2008978675645338	0.13925191527715094	0.15455746367239093	0.12449799196787165	0.07422402159244261
SH3GLB1	0.6936026936026913	0.5200540784137031	0.7054161162483505	0.6613119143239651	0.4696356275303668
TM2D1	0.2704826038159365	0.2613789995493446	0.27344782034346043	0.2878179384203477	0.29824561403508887
SCP2	0.6644219977553288	0.4447949526813904	0.731836195508588	0.6037483266398946	0.41700404858299783
HOOK1	0.6543209876543188	0.38981523208652735	0.7120211360634089	0.5823293172690778	0.5006747638326609
BCAR3	0.23569023569023517	0.35466426318161404	0.20607661822985443	0.14993306559571618	0.13900134952766524
DMAP1	0.4523007856341175	0.3713384407390724	0.4940554821664448	0.4738955823293176	0.40890688259109503
AHCYL1	1.7003367003367116	1.1302388463271649	1.7675033025099096	1.6184738955823401	1.3900134952766503
CNN3	0.11447811447811432	0.06849932401982868	0.08454425363276093	0.0896921017402946	1.3144399460188925
VAV3	0.1380471380471378	0.08787742226228	0.07926023778071335	0.061579651941097754	0.04993252361673413
DPYD	0.0718294051627385	0.08246958089229356	0.04359313077939232	0.03882195448460509	0.03778677462887988
TLCD4	0.29966329966329885	0.21856692203695158	0.5006605019815041	0.3935742971887551	0.31309041835357726
POU3F1	0.002244668911335578	9.013068949977468e-4	0	0	0.009446693657219974
LRRC8D	0.19191919191919155	0.1689950428120761	0.21268163804491388	0.1981258366800532	0.16734143049932546
S1PR1	0	0	0	0.0013386880856760374	0.002699055330634278
MCOLN3	0.5903479236812551	0.9202343397926969	0.9445178335535042	0.8714859437751044	0.3724696356275311
ELAPOR1	1.005611672278336	0.1879224876070286	0.9352708058124214	0.7831325301204848	0.14574898785425108
ARHGAP29	0.048260381593714964	0.039657503379900864	0.05019815059445176	0.050870147255689446	0.1848852901484484
PGM1	0.3265993265993257	0.19107706173952063	0.3566710700132091	0.2864792503346716	0.3306342780027003
IGSF21	0.3108866442199768	0.1667417755745819	0.21664464993394958	0.2115127175368137	0.051282051282051266
COA7	0.12233445566778882	0.07841369986480377	0.13342140026420085	0.09772423025435084	0.13225371120107962
MAD2L2	0.13019079685746335	0.0887787291572777	0.11360634081902256	0.1258366800535477	0.33333333333333454
OLFML3	0.07744107744107744	0.08337088778729135	0.19022457067371182	0.2851405622489956	0.08906882591093113
TRABD2B	0.011223344556677891	0.034700315457413256	0.011889035667106999	0.009370816599732261	0.03373819163292847
GCLM	0.4781144781144766	0.28301036502929106	0.7014531043593157	0.5408299866131205	0.21727395411605996
RPF1	0.15600448933782235	0.10590356016223472	0.17437252311756915	0.1579651941097724	0.17273954116059412
TGFBR3	0.13243546576879892	0.05452906714736369	0.046235138705416096	0.05354752342704153	0.11201079622132247
PIK3R3	0.25813692480359085	0.18927444794952528	0.21664464993394955	0.24497991967871435	0.27800269905533165
SZT2	0.20650953984287274	0.17981072555204894	0.23249669749009202	0.21151271753681355	0.17543859649122842
PHTF1	0.434343434343433	0.33573681838666064	0.3500660501981495	0.38420348058902304	0.31578947368421173
WDR77	0.14927048260381565	0.14330779630464072	0.17965653896961675	0.14993306559571615	0.25641025641025716
GSTM2	0.05387205387205392	0.06219017575484454	0.0462351387054161	0.07496653279785817	0.03373819163292847
F3	0.10101010101010093	0.0509238395673727	0.07133421400264199	0.044176706827309245	0.8488529014844846
PALMD	0.07744107744107744	0.012167643082469584	0.03963011889035666	0.0428380187416332	0.020242914979757085
VTCN1	0	0	0	0	0.040485829959514164
VCAM1	0	9.013068949977468e-4	0	0	0.012145748987854253
HIPK1	0.22222222222222168	0.1915277151870195	0.21664464993394952	0.18206157965194086	0.19433198380566846
PSRC1	0.016835016835016835	0.007210455159981976	0.03170409511228534	0.012048192771084335	0.13360323886639675
GPR88	0	4.506534474988734e-4	0.001321003963011889	0.0013386880856760374	0.001349527665317139
RWDD3	0.015712682379349047	0.01577287066246057	0.009247027741083222	0.008032128514056224	0.012145748987854253
MAN1A2	0.992143658810322	0.836412798557906	0.8956406869220638	0.8808567603748362	1.3117408906882586
SRGAP2B	0.015712682379349047	0.012618296529968457	0.013210039630118887	0.013386880856760371	0.02294197031039136
LPAR3	0.0033670033670033673	0	0.0066050198150594455	0.004016064257028112	0.009446693657219974
DPH5	0.11447811447811433	0.06849932401982868	0.1096433289299869	0.10709504685408314	0.17678812415654555
CTTNBP2NL	0.20314253647586938	0.16944569625957498	0.17701453104359305	0.16465863453815258	0.29689608636977166
SORT1	0.3714927048260371	0.25236593059936685	0.36327608982826837	0.2985274431057563	0.3751686909581663
NOTCH2	0.006734006734006735	0.0036052275799909874	0.017173051519154558	0.00535475234270415	0.44939271255060903
DNAI3	0.029180695847362534	0.029292474087426777	0.034346103038309116	0.012048192771084335	0.020242914979757085
STRIP1	0.178451178451178	0.14285714285714182	0.16380449141347417	0.15930388219544842	0.14304993252361675
BCL2L15	0.006734006734006735	0.006759801712483102	0.01056803170409511	0.008032128514056224	0.002699055330634278
SLC25A24	0.3961840628507283	0.2392969806218994	0.27873183619550806	0.2904953145916999	0.3036437246963575
PLPPR5	0.41863075196408417	0.028841820639927903	0.43196829590488617	0.31593038821954494	0.047233468286099846
MYBPHL	0.008978675645342313	0.0013519603424966202	0.021136063408190225	0.008032128514056224	0.005398110661268556
PIFO	0.07744107744107744	0.06264082920234341	0.11360634081902257	0.07095046854083005	0.09311740890688254
TSPAN2	0.27160493827160415	0.15277151870211692	0.3830911492734468	0.3574297188755025	0.09041835357624826
MOV10	0.1313131313131311	0.1487156376746271	0.24438573315719894	0.1793842034805888	0.163292847503374
LRIG2	0.18742985409652035	0.1748535376295614	0.2034346103038306	0.19410977242302524	0.1781376518218627
PSMA5	0.5005611672278324	0.32537178909418646	0.4715984147952426	0.43239625167336054	0.6315789473684242
SLC35A3	0.15488215488215465	0.11897251013970185	0.1928665785997356	0.1552878179384204	0.153846153846154
AGL	0.3120089786756445	0.24831004957187694	0.2681638044914129	0.263721552878179	0.28340080971660025
SLC6A17	0.026936026936026952	0.013519603424966204	0.023778071334214005	0.014725568942436408	0.010796221322537113
LIX1L	0.09652076318742978	0.06714736367733208	0.09907529722589174	0.08433734939759044	0.09311740890688254
COL11A1	0	0.0018026137899954935	0	0	0.14439946018893396
RNPC3	0.23232323232323177	0.1847679134745365	0.20871862615587836	0.2168674698795176	0.20782726045883992
SNX7	0.3288439955106612	0.1644885083370875	0.2443857331571992	0.21954484605086988	0.20107962213225425
AP4B1	0.04713804713804719	0.03379900856241551	0.03302509907529723	0.04551539491298529	0.035087719298245605
POLR3C	0.08529741863075194	0.06714736367733208	0.10039630118890366	0.08567603748326649	0.11470985155195675
SARS1	0.8473625140291777	0.54348805768364294	0.675033025099076	0.6599732262382889	0.46288798920378066
SLC30A7	0.2536475869809197	0.1676430824695795	0.3117569352708051	0.25435073627844657	0.1592442645074226
GSTM1	0.002244668911335578	0	0.002642007926023778	0.002677376171352075	0.008097165991902834
SEC22B	0.3670033670033659	0.2780531771068033	0.34214002642007846	0.30254350736278435	0.3400809716599206
MYSM1	0.24354657687990958	0.21000450653447306	0.25495376486129406	0.24230254350736227	0.3184885290148459
ANKRD34A	0.010101010101010102	0.004055881027489861	0.01056803170409511	0.010709504685408298	0
PTGFRN	0.02581369248035916	0.01036502929247409	0.056803170409511224	0.058902275769745695	0.09311740890688253
BCAS2	0.4320987654320974	0.3105002253267231	0.41083223249669615	0.30655957161981257	0.47098515519568407
ZNF326	0.7474747474747448	0.6052275799909874	0.6737120211360635	0.6519410977242321	0.8529014844804369
TRIM45	0.010101010101010102	0.004957187922487608	0.0066050198150594455	0.004016064257028112	0.09716599190283395
VANGL1	0.03928170594837265	0.03875619648490312	0.09114927344782038	0.05890227576974569	0.09041835357624826
TENT5C	0.12906846240179556	0.028841820639927903	0.19682959048877124	0.10441767068273106	0.0526315789473684
PDZK1	0.8540965207631847	0.2735466426318147	0.8982826948480872	0.7563587684069637	0.1430499325236168
VPS45	0.1975308641975304	0.1707976566020716	0.21400264200792582	0.17269076305220862	0.17004048582995973
RNF115	0.47586980920314104	0.41234790446147124	0.5706737120211355	0.5153949129852751	0.43184885290148656
PIP5K1A	0.19304152637485927	0.14195583596214412	0.18890356671069997	0.18072289156626486	0.2537112010796231
GDAP2	0.17059483726150365	0.11581793600720978	0.13077939233817712	0.12315930388219562	0.13495276653171387
PRPF3	0.0965207631874298	0.08427219468228905	0.11624834874504639	0.10040160642570292	0.17004048582995973
GBP5	0	0	0.001321003963011889	0.00535475234270415	0.002699055330634278
DCLRE1B	0.010101010101010102	0.0036052275799909874	0.011889035667106999	0.004016064257028112	0.028340080971659912
NBPF9	0.03367003367003369	0.01937809824245156	0.026420079260237785	0.03346720214190093	0.05668016194331981
NBPF12	0.03591470258136928	0.02839116719242903	0.017173051519154554	0.013386880856760371	0.021592442645074223
CAPZA1	0.48035914702581217	0.3429472735466433	0.4504623513870527	0.34404283801874164	0.573549257759787
PPM1J	0.001122334455667789	0	0.001321003963011889	0.0013386880856760374	0.002699055330634278
POGZ	0.5925925925925906	0.5011266336187508	0.672391017173052	0.5983935742971899	0.8434547908232165
C1orf54	0.007856341189674524	0.0018026137899954935	0.01056803170409511	0.006693440428380187	0.03778677462887988
WDR3	0.13355780022446667	0.08111762054979699	0.07793923381770146	0.08433734939759042	0.1592442645074226
PLEKHO1	0.18967452300785598	0.155926092834609	0.12417437252311773	0.1271753681392237	0.5411605937921752
SLC22A15	0.08080808080808081	0.07255520504731851	0.05151915455746365	0.058902275769745695	0.04453441295546557
CHD1L	0.17957351290684587	0.14961694456962482	0.1783355350066048	0.15127175368139223	0.26045883940620873
SCNM1	0.19191919191919146	0.1523208652546181	0.16116248348745035	0.1579651941097724	0.2280701754385971
PSMB4	0.6936026936026912	0.47589004055881395	0.6472919418758262	0.6251673360107114	0.9136302294197083
ALX3	0.0033670033670033673	0.0018026137899954935	0.001321003963011889	0.0013386880856760374	0.001349527665317139
NHLH2	0.001122334455667789	0.005407841369986482	0.001321003963011889	0.004016064257028112	0.001349527665317139
TRIM33	0.5286195286195268	0.4227129337539451	0.4834874504623495	0.5020080321285145	0.5290148448043208
