hgnc_symbol	unsorted_immature_beta	unsorted_ins_gfp	unsorted_ins_gfp_gcg_sst	unsorted_pancreatic_proj
GJB4	0	0.0017985611510791368	0	2.751031636863824e-4
TMEM125	0.09528130671506378	0.22841726618704997	0.19166666666666665	0.03411279229711144
DMRTA2	0	0.0017985611510791368	0	0.0019257221458046769
HIVEP3	0.15925589836660672	0.1978417266187048	0.15208333333333343	0.02448418156808805
SH3GLB1	0.7840290381125071	1.0449640287769744	0.9854166666666645	0.42475928473177316
TM2D1	0.45644283121596435	0.5845323741007175	0.5708333333333322	0.3562585969738628
SCP2	1.0086206896551526	1.4856115107913608	1.5041666666666706	0.6090784044016543
HOOK1	0.6665154264972654	1.0791366906474777	1.141666666666667	0.4456671251719389
BCAR3	0.4600725952813004	0.3794964028776969	0.20625	0.04869325997248972
DMAP1	0.46098003629763384	0.5233812949640273	0.5083333333333326	0.2943603851444256
AHCYL1	1.2817604355716585	1.8956834532374018	1.6166666666666727	0.9408528198074417
CNN3	0.3715970961887461	0.433453237410071	0.31874999999999987	1.620357634112759
VAV3	0.09664246823956472	0.199640287769784	0.08333333333333338	0.011004126547455301
DPYD	0.12250453720508207	0.11330935251798571	0.07083333333333335	0.03466299862448421
TLCD4	0.4029038112522648	0.6870503597122284	0.8166666666666651	0.4877579092159554
POU3F1	0.0018148820326678765	0.0017985611510791368	0.00625	0.0016506189821182944
LRRC8D	0.32758620689654966	0.4208633093525168	0.4395833333333328	0.191746905089406
S1PR1	0.0013611615245009074	0	0.0020833333333333333	0.0038514442916093524
MCOLN3	0.999999999999983	0.9388489208633061	1.0291666666666652	0.08170563961485564
ELAPOR1	0.20780399274047265	1.1007194244604275	0.9416666666666647	0.03191196698762038
ARHGAP29	0.09618874773139775	0.12410071942446053	0.10625000000000008	0.09546079779917477
ABCA4	0	0	0.0020833333333333333	5.502063273727648e-4
PGM1	0.3539019963702331	0.5377697841726601	0.5104166666666659	0.4302613480055006
IGSF21	0.20735027223230568	0.2571942446043163	0.18124999999999997	0.014305364511691891
COA7	0.13384754990925635	0.1546762589928057	0.1604166666666667	0.11224209078404411
MAD2L2	0.14110707803992784	0.16007194244604311	0.19999999999999998	0.3158184319119646
OLFML3	0.20054446460980108	0.20863309352517978	0.2145833333333334	0.06437414030261353
TRABD2B	0.04128856624319421	0.03417266187050359	0.012499999999999999	0.020632737276478692
GCLM	0.40381125226859804	0.7320143884892061	0.8458333333333317	0.14690508940852742
RPF1	0.2105263157894745	0.26978417266187	0.3041666666666664	0.24704264099036674
TGFBR3	0.13611615245009115	0.23561151079136658	0.0791666666666667	0.15708390646492346
PIK3R3	0.2649727767695105	0.3237410071942438	0.24999999999999994	0.27730398899586967
SZT2	0.2354809437386579	0.29676258992805693	0.21874999999999983	0.15103163686382295
PHTF1	0.4110707803992698	0.5287769784172647	0.40624999999999944	0.2940852819807392
WDR77	0.2531760435571697	0.29856115107913606	0.3374999999999996	0.32764786795047873
GSTM2	0.05127041742286758	0.0575539568345324	0.06041666666666666	0.029160935350756555
F3	0.26497277676951037	0.2553956834532372	0.18541666666666665	0.9799174690509044
PALMD	0.029945553539019943	0.10611510791366915	0.0791666666666667	0.00880330123796424
VTCN1	0.0031760435571687833	0.007194244604316547	0	0.01320495185694636
VCAM1	0.0031760435571687833	0	0.004166666666666667	0.03273727647867952
HIPK1	0.3529945553538994	0.4586330935251786	0.31666666666666615	0.27345254470426034
PSRC1	0.0426497277676951	0.05395683453237411	0.05833333333333333	0.10371389270976625
GPR88	0	0.0035971223021582736	0.0020833333333333333	0.00357634112792297
RWDD3	0.018602540834845735	0.0197841726618705	0.022916666666666665	0.03466299862448421
MAN1A2	1.4922867513611302	1.845323741007187	1.562500000000003	2.146079779917417
SRGAP2B	0.02132486388384754	0.016187050359712227	0.029166666666666664	0.034387895460797825
LPAR3	0.003629764065335752	0.007194244604316547	0.014583333333333332	0.009628610729023388
DPH5	0.18148820326678838	0.2931654676258988	0.2083333333333332	0.2778541953232426
CTTNBP2NL	0.25408348457350355	0.26798561151079087	0.23749999999999996	0.2866574965612075
SORT1	0.3924682395644245	0.5305755395683438	0.5291666666666658	0.35103163686382216
NOTCH2	0.04764065335753181	0.05035971223021584	0.041666666666666664	0.2275103163686348
DNAI3	0.041742286751361185	0.04496402877697843	0.0375	0.01925722145804678
STRIP1	0.20644283121597176	0.2679856115107908	0.23749999999999985	0.12132049518569474
BCL2L15	0.008166969147005442	0.00539568345323741	0.004166666666666667	0.006052269601100413
SLC25A24	0.4378402903811194	0.8830935251798528	0.5249999999999991	0.38872077028885715
PLPPR5	0.03992740471869329	0.6223021582733798	0.8270833333333316	0.010729023383768917
MYBPHL	9.074410163339383e-4	0.007194244604316547	0.022916666666666665	2.751031636863824e-4
PIFO	0.14156079854809486	0.19064748201438828	0.17916666666666667	0.09270976616231094
TSPAN2	0.22050816696914785	0.36330935251798474	0.6416666666666654	0.11114167812929858
FAM72D	0	0.0017985611510791368	0	0.0027510316368638235
MOV10	0.19056261343012776	0.18165467625899265	0.2791666666666665	0.13342503438789521
LRIG2	0.20961887477314056	0.2967625899280569	0.2583333333333333	0.19312242090783785
PSMA5	0.7676950998184991	1.0845323741007153	0.9895833333333309	0.8877579092159684
SLC35A3	0.22912885662432034	0.31474820143884824	0.27708333333333335	0.20962861072902036
AGL	0.3593466424682367	0.43884892086330807	0.3999999999999996	0.32022008253094664
SLC6A17	0.02268602540834845	0.017985611510791363	0.022916666666666665	8.253094910591471e-4
LIX1L	0.13294010889292243	0.19424460431654653	0.1812499999999999	0.1356258596973862
COL11A1	0.00907441016333938	0.008992805755395683	0.00625	0.051994497936726315
RNPC3	0.29219600725952766	0.3561151079136681	0.27499999999999986	0.26134800550205894
SNX7	0.37885662431941625	0.715827338129494	0.5229166666666658	0.33810178817056197
AP4B1	0.06533575317604369	0.07553956834532378	0.056249999999999994	0.040440165061898244
POLR3C	0.11842105263157932	0.12410071942446055	0.1166666666666668	0.13094910591471787
SARS1	0.7191470054446315	1.118705035971219	0.9124999999999978	0.41540577716643656
SLC30A7	0.4401088929219552	0.7320143884892059	0.5083333333333324	0.2222833562585933
GSTM1	0.0027223230490018143	0	0.004166666666666667	0.006327372764786796
SEC22B	0.5780399274047094	1.035971223021579	0.658333333333332	0.5028885832187066
MYSM1	0.3638838475499062	0.383093525179855	0.3624999999999996	0.3359009628610705
ANKRD34A	0.0013611615245009074	0.00539568345323741	0.010416666666666668	0.0016506189821182944
PTGFRN	0.05580762250453731	0.08453237410071948	0.11666666666666682	0.14442916093535
BCAS2	0.5317604355716798	0.663669064748199	0.5812499999999992	0.5653370013755182
ZNF326	0.9482758620689471	1.0305755395683414	1.0458333333333318	1.0726272352132118
TRIM45	0.06669691470054459	0.09172661870503604	0.04375	0.26767537826684634
VANGL1	0.07985480943738678	0.08812949640287777	0.1166666666666668	0.11664374140302623
TENT5C	0.07350272232304916	0.2248201438848918	0.3604166666666663	0.1911966987620337
PDZK1	0.30626134301270325	1.2410071942446	1.5083333333333373	0.041540577716643774
VPS45	0.2785843920145189	0.33093525179856037	0.2916666666666665	0.1854195323246195
RNF115	0.6075317604355616	0.787769784172659	0.7916666666666651	0.5141678129298479
PIP5K1A	0.22413793103448365	0.24640287769784128	0.2729166666666665	0.2231086657496523
GDAP2	0.18557168784029107	0.23201438848920827	0.1895833333333334	0.14167812929848642
PRPF3	0.14519056261343063	0.2086330935251796	0.15833333333333338	0.18954607977991503
GBP5	4.5372050816696913e-4	0.0035971223021582736	0.00625	0.0019257221458046769
DCLRE1B	0.01996370235934664	0.010791366906474819	0.01875	0.053920220082530994
NBPF9	0.03493647912885662	0.02877697841726618	0.041666666666666664	0.03878954607977995
NBPF12	0.03448275862068965	0.06834532374100724	0.03958333333333333	0.03411279229711144
CAPZA1	0.5707803992740382	0.8309352517985585	0.6437499999999987	0.6484181568088092
PPM1J	4.5372050816696913e-4	0	0	0.001375515818431912
POGZ	0.7735934664246665	0.9478417266187015	0.8729166666666649	0.9086657496561327
C1orf54	0.009528130671506351	0.008992805755395683	0.014583333333333332	0.024759284731774432
WDR3	0.13747731397459212	0.20503597122302128	0.15000000000000008	0.1818431911966967
PLEKHO1	0.24001814882032754	0.2482014388489205	0.15625000000000008	0.6690508940852884
SLC22A15	0.10208711433756838	0.12949640287769792	0.06458333333333333	0.02558459422283358
CHD1L	0.24228675136116248	0.2715827338129491	0.24166666666666656	0.28803301237963863
SCNM1	0.16515426497277738	0.20143884892086306	0.17916666666666672	0.212379642365884
PSMB4	0.9473684210526131	1.2643884892086281	1.1437500000000007	1.2580467675378177
PPIAL4H	4.5372050816696913e-4	0	0	0.0011004126547455295
ALX3	0.004083484573502721	0	0	0.004401650618982117
SPRR1B	0	0	0	5.502063273727648e-4
NHLH2	0.006352087114337566	0.0017985611510791368	0.0020833333333333333	2.751031636863824e-4
TRIM33	0.7191470054446334	0.8525179856115076	0.7729166666666649	0.6759284731774485
SPRR2F	0.003176043557168784	0.0035971223021582736	0	0.0236588720770289
PDE4DIP	1.318058076225017	1.7985611510791293	0.9729166666666645	0.11801925722145815
CDC14A	0.08575317604355737	0.0899280575539569	0.07500000000000002	0.10729023383768922
APH1A	0.40970961887476826	0.5611510791366888	0.5791666666666656	0.4891334250343873
ZBTB7B	0.09029038112522712	0.12410071942446053	0.10416666666666678	0.028060522696011024
FLG2	0.0022686025408348454	0.0017985611510791368	0.008333333333333333	0.0016506189821182944
SRGAP2C	0.030399274047186904	0.03417266187050359	0.04375	0.03466299862448421
SPAG17	0.03312159709618873	0.03237410071942445	0.012499999999999999	0.0885832187070152
CIART	0.03448275862068964	0.01438848920863309	0.022916666666666665	0.015680880330123805
ZNF687	0.06715063520871158	0.09892086330935261	0.0791666666666667	0.056121045392022055
TTF2	0.0807622504537207	0.10071942446043172	0.1479166666666667	0.36038514442915837
S100A7	0.004083484573502721	0.08453237410071943	0	0.004676753782668501
NOTCH2NLC	0.0022686025408348454	0.0017985611510791368	0.004166666666666667	0.00990371389270977
PGLYRP4	4.5372050816696913e-4	0	0	5.502063273727648e-4
CKS1B	0.37159709618874526	0.4550359712230205	0.5312499999999994	1.0013755158184399
GATAD2B	0.3330308529945535	0.4280575539568332	0.32708333333333295	0.23988995873452154
NPR1	0.009981851179673321	0.01438848920863309	0.008333333333333333	0
MAGI3	0.17196007259528195	0.1978417266187049	0.21250000000000002	0.21155433287482492
RAP1A	0.33348457350272026	0.6007194244604299	0.5395833333333324	0.2640990371389229
OVGP1	0.05036297640653363	0.0665467625899281	0.0895833333333334	0.004401650618982117
SLC27A3	0.20462794918330385	0.2230215827338128	0.16875	0.049793672627235254
GABPB2	0.09482758620689684	0.12410071942446055	0.12708333333333346	0.12049518569463559
CA14	0.01860254083484574	0.0197841726618705	0.020833333333333332	0.09738651994497945
AQP10	0.004990925589836659	0.0017985611510791368	0.016666666666666666	0.013480055020632745
S100A8	0.0022686025408348454	0.04316546762589928	0.0020833333333333333	0.0038514442916093524
SELENBP1	0.19509981851179747	0.16187050359712227	0.2770833333333331	0.18679504814305128
FMO5	0.0807622504537207	0.04136690647482015	0.03958333333333333	0.05144429160935355
POLR3GL	0.2940108892921954	0.39388489208632976	0.2708333333333332	0.28253094910591076
GSTM3	0.5980036297640555	0.7679856115107888	0.741666666666665	0.5408528198074288
S100A9	0.00453720508166969	0.048561151079136694	0.004166666666666667	0.005777166437414031
LYSMD1	0.0648820326678767	0.08633093525179864	0.06666666666666667	0.032187070151306764
KCNN3	0.37431941923774664	0.4082733812949631	0.33541666666666636	0.013480055020632745
FLAD1	0.17468239564428378	0.21942446043165442	0.16666666666666666	0.19532324621732872
ATP5PB	1.215517241379285	1.6906474820143818	1.541666666666671	1.1969738651994426
PMVK	0.5390199637023515	0.8884892086330901	0.9187499999999977	0.22696011004126163
VANGL2	0.0744101633393831	0.10431654676259	0.0791666666666667	0.24209078404401221
NUP210L	0.0018148820326678765	0	0	5.502063273727648e-4
NUDT17	0.03493647912885662	0.053956834532374126	0.03958333333333333	0.02558459422283358
DENND2C	0.04945553539019969	0.05755395683453239	0.06249999999999999	0.11664374140302623
ITGA10	0.006352087114337566	0.010791366906474819	0	0.005502063273727648
TPM3	1.9686932849364362	2.415467625899282	2.306250000000008	1.8863823933974808
CD2	9.074410163339383e-4	0	0.004166666666666667	0
ALG6	0.05127041742286759	0.07553956834532377	0.07708333333333336	0.07537826685006883
DCST2	0	0	0.00625	0.0011004126547455295
DEPDC1	0.049001814882032715	0.05755395683453238	0.08958333333333333	0.13204951856946345
NBPF26	0.0068058076225045346	0.00539568345323741	0.00625	0.011554332874828066
NBPF20	0.03130671506352084	0.016187050359712227	0.01875	0.020082530949105927
FCGR1B	0	0	0	5.502063273727648e-4
ENSG00000258465	4.5372050816696913e-4	0.0017985611510791368	0	0.00357634112792297
GPR89A	0.02495462794918329	0.04136690647482015	0.0375	0.029160935350756555
LORICRIN	0.0013611615245009074	0	0	0
C1orf189	0.004990925589836659	0.0035971223021582736	0.00625	0.001375515818431912
INTS3	0.36842105263157604	0.44604316546762457	0.5270833333333326	0.23191196698761682
ETV3L	0	0	0	8.253094910591471e-4
NBPF14	0.0068058076225045346	0	0.0020833333333333333	0.02668500687757911
GTF2B	0.2931034482758616	0.41726618705035834	0.31666666666666643	0.28830811554332547
TNFSF4	0.019056261343012703	0.03237410071942445	0.0375	0.006877579092159561
C1orf226	0.028584392014519035	0.055755395683453265	0.02708333333333333	0.021733149931224223
S100A7A	0	0	0	0
MTMR11	0.03811252268602541	0.04496402877697843	0.029166666666666664	0.00357634112792297
CSF1	0.0031760435571687833	0.0035971223021582736	0.0020833333333333333	0.005502063273727648
CGN	0.12568058076225083	0.2410071942446039	0.24374999999999986	0.08885832187070158
NBPF10	0.0027223230490018143	0.0035971223021582736	0.0020833333333333333	0.00990371389270977
TNFAIP8L2	4.5372050816696913e-4	0	0	0.0011004126547455295
UBAP2L	0.6011796733212236	0.7589928057553931	0.6291666666666654	0.5515818431911976
OR10J1	4.5372050816696913e-4	0.0017985611510791368	0	2.751031636863824e-4
IGSF8	0.19464609800363056	0.1942446043165465	0.14375000000000004	0.06740027510316374
MPC2	1.3793103448275588	2.0701438848920795	2.810416666666675	1.1612104539202164
TLCD4-RWDD3	0.004083484573502721	0.00539568345323741	0.008333333333333333	0.003301237964236588
SLAMF6	0	0	0.0020833333333333333	0.0019257221458046769
SPRR2E	0	0	0	0.0011004126547455295
CD160	0.005444646098003628	0.0017985611510791368	0.012499999999999999	0.0046767537826685
C1orf112	0.03266787658802176	0.028776978417266178	0.022916666666666665	0.09793672627235221
FAM78B	0.023593466424682387	0.03597122302158273	0.029166666666666664	0.03246217331499315
OTUD7B	0.39156079854809095	0.33992805755395594	0.30624999999999974	0.2033012379642338
PYHIN1	4.5372050816696913e-4	0.0017985611510791368	0.0020833333333333333	8.253094910591471e-4
LAMC1	0.3706896551724103	0.40827338129496293	0.43958333333333266	0.3485557083906437
CD1D	9.074410163339383e-4	0	0	2.751031636863824e-4
S100A11	1.9360254083484247	2.048561151079131	1.2291666666666674	0.39174690508940685
MGST3	1.3997277676950737	1.7877697841726552	1.7145833333333402	1.3510316368638016
NCSTN	0.3257713248638821	0.4730215827338116	0.5666666666666655	0.3700137551581829
STX6	0.14927404718693338	0.2158273381294961	0.19166666666666665	0.22916093535075277
ILF2	1.0471869328493464	1.455035971223016	1.187500000000001	1.7427785419531905
TIPRL	0.46188747731396834	0.8003597122302133	0.5395833333333324	0.503713892709766
NME7	0.31987295825771134	0.42805755395683337	0.32083333333333314	0.33507565337001105
RCSD1	0.008166969147005442	0.007194244604316547	0.0020833333333333333	0.005226960110041265
TNR	0.05943738656987305	0.17266187050359705	0.14583333333333337	0.00357634112792297
SFT2D2	0.5181488203266713	0.7446043165467598	0.42708333333333276	0.4041265474552951
UCK2	0.2976406533575307	0.410071942446042	0.27499999999999986	0.12654745529573597
PIGM	0.36206896551723844	0.5971223021582716	0.441666666666666	0.29078404401650276
FAM20B	0.3611615245009046	0.41366906474820014	0.43333333333333274	0.28253094910591114
FMO3	0	0	0	8.253094910591471e-4
ENSG00000280778	0.0013611615245009074	0.0017985611510791368	0.0020833333333333333	8.253094910591471e-4
QSOX1	0.22096188747731477	0.2661870503597119	0.31249999999999967	0.4165061898211817
BLZF1	0.17332123411978287	0.24999999999999964	0.18124999999999997	0.170288858321869
FAM163A	0.008620689655172412	0.02338129496402877	0.024999999999999998	0.001375515818431912
POU2F1	0.48003629764064787	0.5575539568345309	0.5145833333333324	0.5584594222833572
CYB5R1	0.25226860254083583	0.5737410071942428	0.43958333333333277	0.1375515818431908
KIFAP3	0.951905626134283	0.8183453237410041	0.5833333333333325	0.283631361760657
AXDND1	0.0027223230490018143	0	0.00625	0.0027510316368638235
SPATA1	0.0176950998185118	0.028776978417266178	0.022916666666666665	0.01843191196698763
TBX15	0.0022686025408348454	0	0	2.751031636863824e-4
SPRR3	9.074410163339383e-4	0	0	0.0011004126547455295
COPA	1.2831215970961625	2.0359712230215745	1.5812500000000052	0.8222833562586066
