hgnc_gene_id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
JPX	2.6426417534718E-58	0.326390478	0.228	0	4.34265319348021E-54
DUSP26	2.80591785342684E-36	0.325300297	0.485	0.278	4.61096480853633E-32
NPTX2	3.04284006111536E-33	0.325090291	0.351	0.157	5.00029907243088E-29
NOL3	2.24063015499966E-45	0.324568651	0.296	0.08	3.68202753371094E-41
FGD5-AS1	5.24558876989618E-58	0.324391806	0.227	0	8.62007602557039E-54
KIF1BP	6.54971451168995E-58	0.324007128	0.227	0	1.07631458570601E-53
CRIP2	3.38860171160138E-26	0.323834261	0.488	0.322	5.56848919267455E-22
BTF3	5.02713931217278E-32	0.319952311	0.834	0.687	8.26109803169354E-28
AC013275.1	1.9986317992131E-52	0.319768891	0.209	0	3.2843516356469E-48
SNRPD2	5.46763189951021E-24	0.317936974	0.598	0.458	8.98495950046513E-20
SEC11A	7.9050967149293E-35	0.317826429	0.704	0.516	1.29904454316433E-30
ELMO1	4.75222342198577E-38	0.3177369	0.362	0.154	7.80932874934922E-34
ODC1	3.18208897010789E-30	0.317149639	0.319	0.144	5.22912680457829E-26
VAMP8	3.75783858619736E-40	0.316094412	0.409	0.19	6.17525614869812E-36
RARS	1.03841856566637E-56	0.315595564	0.223	0	1.70643322895955E-52
PSMA3	2.60393681062195E-30	0.315519856	0.521	0.347	4.27904936089505E-26
NR4A2	1.65237018150777E-38	0.314489377	0.191	0.019	2.71533991927171E-34
BHLHE40	1.70775890962509E-49	0.313757723	0.22	0.013	2.80636021618691E-45
HSPE1	4.95500177954E-27	0.313354347	0.752	0.606	8.14255442431808E-23
PSMB8	1.96606641304222E-50	0.313346071	0.24	0.025	3.23083693655228E-46
ATP6V0E1	5.45571891044029E-29	0.312255671	0.836	0.694	8.96538288552654E-25
PDLIM2	6.05704080433373E-39	0.311278069	0.228	0.043	9.95353515376161E-35
BOLA3	2.04458930209513E-38	0.310882147	0.384	0.174	3.35987360013292E-34
IMPAD1	2.91932325874458E-54	0.31055605	0.215	0	4.79732391109497E-50
RPL36A	1.76535261838609E-38	0.309711407	0.288	0.092	2.90100395779386E-34
BCAP29	7.40256046333973E-52	0.307120904	0.231	0.016	1.21646276094062E-47
EIF3E	3.82047185958825E-17	0.305523051	0.677	0.587	6.27818140686138E-13
LINC00667	6.1724425594023E-54	0.305498871	0.214	0	1.01431748578658E-49
KRT18	1.10946901123453E-25	0.304493824	0.629	0.464	1.82319042616171E-21
TRPM3	7.05348787232831E-47	0.304255891	0.232	0.027	1.15909966205971E-42
AC010642.2	2.30066625011391E-53	0.303978254	0.212	0	3.78068484881219E-49
RPL36	1.33375519062802E-31	0.302787011	0.985	0.974	2.19175990475902E-27
NR4A1	2.94941822469019E-37	0.302601922	0.212	0.036	4.84677896863339E-33
C16orf45	1.86513638276004E-50	0.302299816	0.202	0	3.06497861778957E-46
COL4A3BP	2.21479764840088E-53	0.30206546	0.212	0	3.63957697561716E-49
PPP1R15A	1.36626837810347E-22	0.30199032	0.278	0.136	2.24518882573743E-18
FAM92A	2.17335731425469E-53	0.300814918	0.212	0	3.57147807451472E-49
GADD45G	9.28990327643961E-22	0.300030519	0.272	0.134	1.52660980541732E-17
LSM3.00	3.68645390951391E-33	0.29929917	0.513	0.314	6.05794970950421E-29
WRB	1.34183943579314E-52	0.298702168	0.209	0	2.20504474483887E-48
FICD	6.4182679272121E-40	0.297371212	0.229	0.042	1.05471396847876E-35
RPL23	2.35441378606737E-21	0.295707874	0.966	0.963	3.86900817464451E-17
RSL24D1	8.43906271861675E-32	0.294886089	0.437	0.245	1.38679117655029E-27
MUC20-OT1	1.30860465807204E-51	0.294506632	0.206	0	2.15043003460978E-47
FAM162A	6.70895798112918E-32	0.29310653	0.402	0.213	1.10248306503896E-27
SMDT1	2.00679069573764E-26	0.2909305	0.809	0.658	3.29775915030566E-22
APOPT1	3.85524087780748E-51	0.289708001	0.204	0	6.33531733450103E-47
AL121944.1	1.7019108323665E-39	0.289510995	0.164	0	2.79675007082787E-35
DNAJC3-DT	3.1396166886639E-49	0.288801551	0.198	0	5.15933210448138E-45
HNRNPA1	1.11610863807451E-17	0.288634365	0.751	0.644	1.83410132494784E-13
AARS	1.25725871482626E-48	0.288367829	0.196	0	2.06605324607399E-44
SPC25	3.36960473981383E-41	0.288149629	0.187	0.01	5.53727146893606E-37
CREM	1.506835552441E-29	0.288048186	0.321	0.148	2.4761828633263E-25
DDIT4	1.10950663334498E-32	0.287020773	0.225	0.058	1.82325225057581E-28
MYL12A	5.187602208374E-27	0.286306404	0.439	0.267	8.52478670902099E-23
NTPCR	4.36339439861944E-33	0.285615299	0.37	0.178	7.17036601525133E-29
CFAP36	1.83311232323347E-26	0.285336871	0.514	0.342	3.01235348076957E-22
CTSL	8.9043726629111E-31	0.283263636	0.362	0.18	1.46325555969618E-26
LMAN1	2.05694818371866E-18	0.282719063	0.653	0.522	3.38018295030488E-14
TBCA	3.0634591400133E-21	0.282345421	0.706	0.57	5.03418240478385E-17
NUPR2	7.74689420624113E-48	0.28192554	0.193	0	1.2730471249116E-43
HSPA1A	0.678860287	0.281072037	0.183	0.194	1
TFF3	2.83727851265892E-06	0.280162665	0.482	0.415	0.046624998
PTP4A1	8.43982406570817E-48	0.279983263	0.193	0	1.38691628871782E-43
UXT	3.19102522116319E-27	0.279259959	0.525	0.349	5.24381174593747E-23
UCN3	4.65748477894226E-40	0.278993346	0.218	0.033	7.65364473723581E-36
MARCH7	1.47034545614009E-48	0.278713425	0.196	0	2.416218688075E-44
FAM192A	7.34780420023853E-48	0.275971527	0.193	0	1.2074646642252E-43
COPZ1	9.85138365658089E-25	0.275170452	0.603	0.443	1.61887787628594E-20
ARPC3	3.72137232181192E-25	0.27504914	0.78	0.648	6.11533113643353E-21
HARS	4.69741182351094E-48	0.273742381	0.194	0	7.71925684957553E-44
TMEM59	7.32813288872402E-20	0.273607991	0.863	0.746	1.20423207760402E-15
ZSCAN16-AS1	6.59552049633327E-47	0.272387288	0.19	0	1.08384188316245E-42
ITGAV	6.69594532100639E-27	0.27227737	0.352	0.184	1.10034469460098E-22
ADSS	2.60997590215542E-47	0.271948603	0.191	0	4.288973400012E-43
AC008124.1	9.42385703503288E-47	0.271908716	0.189	0	1.54862242656695E-42
SMIM22	4.74400024805265E-34	0.271521534	0.264	0.082	7.79581560762493E-30
PCNP	2.17018562248144E-24	0.270152282	0.52	0.363	3.56626603342375E-20
C21orf2	4.52780999860011E-46	0.267914431	0.187	0	7.44055017069956E-42
SPINT1-AS1	1.03333497813535E-45	0.267114245	0.186	0	1.69807936956982E-41
NNT-AS1	3.64983017493883E-45	0.265272131	0.184	0	5.99776592647698E-41
MRLN	1.06495939525217E-35	0.265227133	0.184	0.021	1.75004777421789E-31
LINC00662	1.68855949817801E-44	0.26507176	0.182	0	2.77480982335592E-40
LINC00476	7.46026023479113E-46	0.264630844	0.186	0	1.22594456438323E-41
RAB30-AS1	2.80824543605703E-45	0.263788723	0.184	0	4.61478972507251E-41
MIR200CHG	5.31889140751724E-44	0.263588145	0.18	0	8.74053424997308E-40
MT-ND6	7.9849542416396E-05	0.2633157	0.647	0.622	1
FKBP11	4.70769263301073E-19	0.261472105	0.314	0.181	7.73615130382654E-15
PITPNA-AS1	1.16533038999919E-44	0.261058474	0.182	0	1.91498742988567E-40
GDA	1.0186490311961E-33	0.260963221	0.252	0.075	1.67394595296455E-29
ABRACL	1.57333359235052E-30	0.260811718	0.323	0.143	2.58545909230961E-26
TMED6	3.17293879834065E-26	0.259987439	0.28	0.122	5.21409032731319E-22
TUBA1C	4.2861076655965E-26	0.259844565	0.282	0.123	7.04336072687472E-22
LMO1	2.39332013773709E-27	0.259412555	0.394	0.211	3.93294298234336E-23
HLA-E	4.0830703368906E-20	0.259140122	0.365	0.221	6.70970948461233E-16
NDUFA1	3.86507195093633E-23	0.258734159	0.638	0.489	6.35147273697368E-19
SF3B5	5.30260898914221E-18	0.258632001	0.724	0.594	8.71377735185739E-14
AL118516.1	3.08712349516822E-43	0.257759229	0.177	0	5.07307003960994E-39
NCBP2-AS2	1.2780086245603E-43	0.257718947	0.178	0	2.10015157273995E-39
PAM	2.11791792466768E-28	0.257506013	0.615	0.416	3.4803745256064E-24
PITPNC1	6.64840680737797E-34	0.257436569	0.245	0.068	1.09253269065642E-29
GJD2	2.60980283727909E-30	0.25715767	0.233	0.071	4.28868900250073E-26
SCG5	4.45047118969936E-28	0.256253091	0.995	0.993	7.31345930603296E-24
C15orf48	7.10661146752023E-28	0.256050433	0.208	0.059	1.1678294624576E-23
PSME1	1.97952800054669E-21	0.256046281	0.428	0.278	3.25295836329838E-17
UNC50	1.56536013188429E-29	0.255997564	0.311	0.138	2.57235630472546E-25
TGM2	1.93687912165114E-27	0.255905124	0.118	0	3.18287346060932E-23
YARS	1.07259013197409E-42	0.255703447	0.175	0	1.76258736387302E-38
SCP2	2.04412594817194E-23	0.255295384	0.576	0.42	3.35911217063094E-19
DNAJC19	7.92856457738764E-27	0.255243131	0.388	0.215	1.30290101700211E-22
RPS26	1.8029556127439E-22	0.254926226	0.867	0.741	2.96279695842205E-18
APOBEC2	7.81746989038935E-39	0.253483139	0.161	0	1.28464482708768E-34
SLC6A6	2.44703103196411E-26	0.25304585	0.344	0.177	4.02120609482663E-22
PDCD5	2.55752012846048E-22	0.253012296	0.52	0.368	4.20277282709911E-18
EIF1AY	2.45216967305387E-23	0.252945128	0.383	0.227	4.02965042372943E-19
ANAPC16	6.31860753770566E-22	0.252890531	0.658	0.512	1.03833677667117E-17
KLF10	5.86812324397463E-28	0.252753232	0.269	0.107	9.64308692682351E-24
ATF3	5.06879573923304E-24	0.252564041	0.129	0.016	8.32955203828166E-20
CARS	1.07409160124939E-42	0.252553633	0.175	0	1.76505472833312E-38
TXNDC12	5.64703801568494E-41	0.252408708	0.191	0.013	9.27977757117506E-37
NDUFB6	1.72157076845548E-25	0.252296078	0.489	0.313	2.82905724380288E-21
GPM6A	5.31805159275489E-40	0.251980105	0.175	0.006	8.73915418237411E-36
HCG18	2.70783783570259E-42	0.251380792	0.174	0	4.44978991541007E-38
ZCRB1	1.40573252241895E-23	0.250961538	0.51	0.35	2.31004025409106E-19
LINC00665	9.12208230252834E-43	0.249923524	0.175	0	1.49903178477448E-38
SAP18	1.07524508525822E-23	0.249793784	0.785	0.639	1.76695024860483E-19
FAM208B	2.62585080541281E-41	0.249032246	0.17	0	4.31506062853487E-37
SEC62	1.83601392765996E-23	0.24828438	0.766	0.629	3.01712168732362E-19
SNRPG	1.11534033398391E-21	0.247658793	0.56	0.404	1.83283877083575E-17
PRELID3B	4.8979086737024E-29	0.247300881	0.291	0.122	8.04873332349516E-25
RHEB	6.21087210640258E-21	0.246972666	0.552	0.398	1.02063261324514E-16
CREBRF	2.58220870919228E-25	0.246898888	0.343	0.178	4.24334357181567E-21
SSBP1	8.86434973849989E-24	0.246236254	0.611	0.447	1.45667859252769E-19
SMIM26	8.05175473410327E-23	0.244877004	0.479	0.319	1.32314485545519E-18
ATP5S	7.75479421160804E-42	0.244770819	0.172	0	1.27434533279355E-37
MIR22HG	1.08432588316178E-37	0.243917021	0.157	0	1.78187272379976E-33
MARS	5.82586090136447E-41	0.243835681	0.169	0	9.57363721921223E-37
SYNGR4	7.21665237002863E-38	0.242045029	0.158	0	1.18591248396681E-33
HMOX1	1.26261219406035E-20	0.24074134	0.089	0	2.07485061849937E-16
AC118549.1	1.23421530893648E-40	0.240700581	0.168	0	2.02818601717531E-36
SLC6A17	1.74532763988271E-36	0.240583207	0.192	0.025	2.86809691061926E-32
MT-ATP8	8.06472249706796E-15	0.240483951	0.387	0.274	1.32527584794318E-10
TMEM219	5.70341920686903E-20	0.239733666	0.483	0.338	9.37242878264788E-16
AP3B1	8.25168601980869E-22	0.239724669	0.35	0.2	1.35599956363516E-17
EIF3H	6.86826874439531E-15	0.239684177	0.581	0.468	1.12866260276648E-10
C9orf135	1.3477565415611E-31	0.239668418	0.22	0.056	2.21476832474735E-27
ERGIC2	1.4008326816781E-23	0.238828898	0.389	0.23	2.30198834580163E-19
FAM49B	3.1570372293057E-40	0.237272684	0.166	0	5.18795927891805E-36
APOL6	7.49905607745349E-36	0.237108436	0.179	0.018	1.23231988520793E-31
TYW3	3.75971818619028E-28	0.237072325	0.288	0.121	6.1783448953665E-24
HIST1H1E	2.30720911581937E-35	0.235964673	0.148	0	3.79143674002597E-31
HIST3H2A	1.38268204170619E-37	0.235678387	0.157	0	2.27216139913579E-33
CNPY2	1.93732906959756E-16	0.234871874	0.501	0.377	3.18361286006967E-12
SDC2	1.76728423913393E-24	0.234833689	0.313	0.154	2.90417819016878E-20
MRPL18	3.66929373168273E-22	0.234547307	0.372	0.218	6.02975038927423E-18
SIL1	6.50972219167594E-19	0.23429859	0.403	0.266	1.06974264775811E-14
MAPKAPK5-AS1	1.23666654179208E-39	0.23400043	0.164	0	2.03221412812693E-35
SNRPE	9.59430138713034E-20	0.233915334	0.532	0.384	1.57663154694713E-15
TSFM	1.01530610679122E-39	0.233713755	0.164	0	1.66845252529001E-35
TWISTNB	3.20380978383295E-39	0.233017305	0.163	0	5.26482061777268E-35
TMEM246	1.17189808511871E-39	0.233017305	0.164	0	1.92578012327558E-35
LSM4.00	8.00241093115271E-20	0.23289707	0.512	0.367	1.31503618831633E-15
IER3IP1	7.86618406473587E-23	0.232646554	0.418	0.257	1.29265002735805E-18
AGAP2-AS1	9.84269858906874E-39	0.231828468	0.161	0	1.61745065914167E-34
TXNIP	9.69682072389197E-15	0.231551615	0.351	0.229	1.59347854955717E-10
GPNMB	5.1319179869638E-28	0.231458255	0.179	0.038	8.43328082797762E-24
COMMD6	2.13339818423355E-15	0.231232768	0.697	0.587	3.505813236151E-11
AP002387.2	2.05860508897574E-38	0.231090076	0.16	0	3.38290574271383E-34
EMP2	2.07257007851288E-32	0.230403935	0.189	0.033	3.40585441002021E-28
TMEM99	2.92311675411025E-38	0.230104965	0.159	0	4.80355776202937E-34
RBBP8	1.70146607601255E-29	0.229745836	0.224	0.065	2.79601920271142E-25
PNRC2	7.75479945492919E-21	0.229284438	0.378	0.23	1.27434619442851E-16
TSPYL2	2.52072883031709E-21	0.229008226	0.3	0.156	4.14231368686007E-17
DHRS4-AS1	1.73749476544543E-38	0.228708238	0.16	0	2.85522514805647E-34
USP1	1.39693202522817E-25	0.228513734	0.277	0.12	2.29557839705746E-21
PRR34-AS1	1.76496259639219E-38	0.228502723	0.16	0	2.90036303465128E-34
WDR34	1.62487800707485E-38	0.228214953	0.16	0	2.6701620290261E-34
MIR29B2CHG	1.07495625010157E-37	0.226981001	0.157	0	1.7664756057919E-33
ASB9	1.52446972471096E-18	0.226957288	0.28	0.146	2.50516109861752E-14
BET1	1.0232935498433E-29	0.226794114	0.211	0.056	1.68157829045749E-25
C1orf123	3.89004310614018E-38	0.226363629	0.159	0	6.39250783632016E-34
UBE2B	7.74857693648473E-17	0.226321997	0.52	0.395	1.27332364797254E-12
RPS19BP1	2.21559878888996E-12	0.225782583	0.594	0.494	3.64089348978287E-08
TCEAL3	6.87349660274602E-18	0.225433837	0.509	0.376	1.12952169672925E-13
PDE8B	1.79294040949861E-37	0.224922067	0.156	0	2.94633897492906E-33
TSPYL5	4.50892913881206E-37	0.224757225	0.155	0	7.40952325380986E-33
PIR	1.98283710114612E-34	0.224743988	0.172	0.017	3.25839620831342E-30
SURF2	6.90675330243756E-21	0.223911339	0.415	0.265	1.13498677018956E-16
INHBA	3.90839909994011E-09	0.223522382	0.206	0.128	6.42267224093158E-05
LSM5.00	3.11980489200407E-21	0.222249845	0.364	0.212	5.12677537903028E-17
CMC1	4.22109484147534E-27	0.222204016	0.266	0.105	6.93652515299643E-23
MPHOSPH8	2.10552515424892E-19	0.221598435	0.488	0.34	3.46000948597725E-15
TMEM70	1.69371385874896E-22	0.221470264	0.293	0.145	2.78327998408217E-18
PAIP2	5.83516721733968E-22	0.221380703	0.424	0.264	9.58893028825429E-18
SELENOT	8.21138697503395E-20	0.221310567	0.602	0.459	1.34937722160733E-15
ANP32E	3.02250698172421E-25	0.220532661	0.259	0.107	4.9668857230674E-21
ST14	1.92012051495875E-33	0.220413613	0.174	0.02	3.15533404223172E-29
RPSA	8.37419060323662E-08	0.220201856	0.972	0.974	0.001376131
CYSTM1	9.26477488862732E-14	0.21986491	0.704	0.589	1.52248045744813E-09
MUT	8.3012622187376E-37	0.219555045	0.154	0	1.36414642040515E-32
AC091271.1	1.78623372361807E-36	0.219306854	0.152	0	2.93531787802157E-32
TEN1	9.15063076028778E-37	0.218768959	0.153	0	1.50372315283809E-32
NUTM2B-AS1	2.19924452231306E-36	0.218313661	0.152	0	3.61401852351705E-32
EIF4A2	1.71307736747832E-10	0.218060626	0.881	0.823	2.81510003797713E-06
DEK	5.94075452582041E-18	0.217761912	0.462	0.323	9.76244191228068E-14
MAGOHB	2.94991814260293E-27	0.217736566	0.229	0.076	4.84760048373939E-23
AC005261.1	2.84741947224775E-36	0.217485478	0.152	0	4.67916441874473E-32
PTS	2.82662367930688E-18	0.217385039	0.461	0.32	4.64499069220499E-14
LURAP1L	6.79974584773619E-27	0.216436627	0.18	0.042	1.11740223515849E-22
UQCRQ	9.04544027635698E-10	0.214367699	0.806	0.724	1.48643720061374E-05
FAM96A	5.83394355832535E-35	0.214334039	0.147	0	9.58691944939605E-31
IL6ST	3.98010550122159E-18	0.213757503	0.346	0.212	6.54050737015745E-14
SRPRB	4.30131584024573E-15	0.213532217	0.402	0.279	7.06835232027581E-11
STRAP	5.51409512092235E-18	0.213380774	0.582	0.447	9.06131251221169E-14
CCDC47	1.60358264594824E-19	0.212992285	0.385	0.239	2.63516736208674E-15
HNRNPDL	2.57392869983104E-15	0.212807703	0.71	0.599	4.22973703243235E-11
ZNF331	3.82144471358566E-13	0.212762385	0.243	0.141	6.27978009783532E-09
HIST2H2BE	7.17199894669123E-30	0.212381672	0.127	0	1.17857458690977E-25
PTMA	2.64659747010991E-14	0.212272806	0.983	0.979	4.34915362263161E-10
TCEAL9	3.41146198804595E-16	0.212191138	0.422	0.293	5.60605548495592E-12
MT1G	3.97964238183514E-08	0.212173818	0.033	0	0.000653975
NPAS4	1.04467669259051E-26	0.211633257	0.114	0	1.71671720893399E-22
ETFRF1	4.39111891550467E-22	0.211241516	0.348	0.191	7.21592571384882E-18
SGMS2	5.8567894613439E-30	0.211010099	0.171	0.027	9.62446212182643E-26
EEF1D	1.35262621599397E-11	0.210880475	0.667	0.576	2.22277066074289E-07
EIF2S2	8.43916298885744E-16	0.210727699	0.535	0.406	1.38680765395894E-11
PSMA2	8.8243259879874E-29	0.210553668	0.194	0.046	1.45010148960597E-24
TMEM106C	3.30456395098839E-25	0.210312857	0.243	0.093	5.43038994065922E-21
EIF2A	5.62074147098253E-23	0.210018041	0.333	0.174	9.23656445926559E-19
TMEM126A	2.883059459104E-21	0.209978801	0.307	0.162	4.7377316091456E-17
CD47	1.95287238923199E-22	0.209009854	0.238	0.099	3.20915519722492E-18
MARCH8	7.33875701850595E-35	0.208677383	0.146	0	1.20597794085108E-30
TNFAIP8	1.18559599401034E-32	0.208347753	0.151	0.008	1.94828989695719E-28
NOL7	3.29145654148503E-14	0.208188743	0.487	0.366	5.40885053462236E-10
MGST2	1.97941447151036E-18	0.208075609	0.354	0.214	3.25277180103297E-14
GOLT1B	8.2993604177818E-20	0.207371507	0.256	0.123	1.36383389745408E-15
MCUB	4.25236083825389E-29	0.20730768	0.173	0.03	6.98790456550261E-25
NFKBIA	2.79958623112879E-20	0.207094258	0.203	0.08	4.60056005361394E-16
WDYHV1	7.056312231647E-35	0.206383451	0.146	0	1.15956378902655E-30
EBNA1BP2	1.75087648034314E-19	0.206162702	0.316	0.177	2.87721532014789E-15
PON3	8.46644642286074E-31	0.205631917	0.131	0	1.39129114066871E-26
CNRIP1	1.51211010332165E-32	0.205376579	0.153	0.009	2.48485053278846E-28
NUDT9	1.18062605536374E-18	0.204984031	0.347	0.208	1.94012279677924E-14
TTTY15	2.20566293482473E-34	0.204963558	0.144	0	3.62456590079748E-30
RIN2	3.45314906616429E-21	0.204829461	0.217	0.088	5.67455986042777E-17
ABHD3	1.37119039757192E-15	0.204033781	0.304	0.185	2.25327718032994E-11
RPS2	1.48323590628267E-10	0.203681558	0.991	1	2.43740156479431E-06
FUCA1	8.56454275960007E-18	0.20344253	0.295	0.166	1.40741131168508E-13
IRS2	3.18470003597968E-19	0.203006581	0.325	0.183	5.2334175691254E-15
RPL17	1.65112303383311E-20	0.202643694	0.286	0.146	2.71329048149796E-16
GLT8D2	2.18198513169505E-30	0.201922177	0.148	0.011	3.58565616691448E-26
CD14	1.52861657423797E-31	0.201658988	0.134	0	2.51197561644526E-27
XBP1	9.68116418760418E-15	0.201574379	0.675	0.532	1.590905710949E-10
C2orf74	6.9936247592412E-20	0.201136499	0.318	0.175	1.14926235668611E-15
NPM1	8.64102402103123E-14	0.201118153	0.799	0.675	1.41997947737606E-09
LGMN	6.73741699840894E-21	0.200740006	0.257	0.12	1.10715973534854E-16
NUDCD2	3.9920075251447E-21	0.200466585	0.309	0.163	6.56006596607028E-17
CYYR1	5.23850153006458E-33	0.200192515	0.139	0	8.60842956435513E-29
C1QTNF4	1.03808681517473E-23	0.199484524	0.171	0.044	1.70588806337663E-19
SPCS3	4.19634673308264E-16	0.198935585	0.433	0.297	6.8958565864747E-12
FAM3B	3.34892616862602E-30	0.198137319	0.142	0.008	5.50329037290313E-26
ITM2B	9.83809663507548E-13	0.198038299	0.797	0.691	1.61669442004195E-08
AL162231.1	2.80235492010259E-32	0.197297095	0.136	0	4.60510984020458E-28
GSTO2	7.69148658151461E-24	0.197056993	0.237	0.092	1.2639419899403E-19
AL050341.2	1.46576463284677E-32	0.19679295	0.137	0	2.4086910211571E-28
LINC01099	2.34557966008313E-30	0.19675093	0.129	0	3.8544910554146E-26
ARPC1A	2.8026840029484E-13	0.196584818	0.461	0.349	4.60565062204511E-09
NDUFAB1	7.8863471147343E-17	0.196531599	0.689	0.545	1.29596342136429E-12
SNRPD1	3.77535816678478E-14	0.196053767	0.534	0.421	6.20404607547743E-10
SSR4	8.89696614616692E-11	0.195872632	0.978	0.98	1.46203844679961E-06
COX7B	1.90905501415494E-14	0.195793786	0.768	0.65	3.13715010476081E-10
HPRT1	2.98898093043753E-20	0.195791524	0.251	0.118	4.91179236298799E-16
C6orf106	3.74417300866898E-32	0.195784131	0.136	0	6.15279950514574E-28
NUPL2	1.59984080219898E-32	0.194942909	0.137	0	2.62901839025358E-28
CEBPZOS	9.8564842752833E-21	0.194771494	0.268	0.129	1.6197160609573E-16
QARS	3.10541657358229E-32	0.1945642	0.136	0	5.10313105536778E-28
MRPL3	4.81615590966264E-17	0.194196215	0.39	0.253	7.91438900634862E-13
PPM1K	2.74336250744964E-09	0.194084034	0.458	0.37	4.508167608492E-05
OST4	8.32741553874239E-12	0.19341184	0.718	0.609	1.36844419548154E-07
SDHC	5.98017697961352E-16	0.193356109	0.433	0.296	9.8272248305989E-12
TMEM61	1.16662718080552E-23	0.193236722	0.184	0.054	1.91711844621771E-19
GTF2H5	7.21286023264055E-17	0.193210327	0.359	0.224	1.18528932202982E-12
SP100	2.20169841981702E-29	0.192932764	0.146	0.012	3.61805101328531E-25
SNHG15	1.27099994255213E-31	0.192879841	0.134	0	2.08863420559591E-27
DNAJA4	3.78607738401177E-31	0.192753435	0.132	0	6.22166096514654E-27
MRPS33	2.75450414283683E-14	0.192544858	0.487	0.363	4.52647665792376E-10
DHRS7	1.6646149890902E-14	0.192477838	0.443	0.321	2.73546181157192E-10
COX7A2L	1.39850509934011E-13	0.192413398	0.691	0.581	2.29816342974561E-09
AC106795.2	4.55707533663311E-31	0.19237415	0.132	0	7.48864190068918E-27
URB1-AS1	1.1741241649703E-31	0.192332001	0.134	0	1.9294382402957E-27
RPS15	9.78799734289601E-05	0.192208332	0.997	0.996	1
ADM	3.76360379039965E-23	0.191808359	0.128	0.017	6.18473010876374E-19
TXNDC15	1.78008028573642E-17	0.191648654	0.337	0.203	2.92520593355066E-13
AC244090.1	2.9061950500574E-31	0.190391817	0.132	0	4.77575032575932E-27
BLVRB	1.46778649191575E-19	0.189749632	0.274	0.138	2.41201354216514E-15
PTGR1	5.07249602371162E-21	0.188928432	0.216	0.086	8.3356327157653E-17
ZNRD1	2.44392129742678E-31	0.188533545	0.133	0	4.01609586806143E-27
