hgnc_gene_id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
JPX	2.6426417534718E-58	0.326390478	0.228	0	4.34265319348021E-54
DUSP26	2.80591785342684E-36	0.325300297	0.485	0.278	4.61096480853633E-32
NPTX2	3.04284006111536E-33	0.325090291	0.351	0.157	5.00029907243088E-29
NOL3	2.24063015499966E-45	0.324568651	0.296	0.08	3.68202753371094E-41
FGD5-AS1	5.24558876989618E-58	0.324391806	0.227	0	8.62007602557039E-54
KIF1BP	6.54971451168995E-58	0.324007128	0.227	0	1.07631458570601E-53
CRIP2	3.38860171160138E-26	0.323834261	0.488	0.322	5.56848919267455E-22
BTF3	5.02713931217278E-32	0.319952311	0.834	0.687	8.26109803169354E-28
AC013275.1	1.9986317992131E-52	0.319768891	0.209	0	3.2843516356469E-48
SNRPD2	5.46763189951021E-24	0.317936974	0.598	0.458	8.98495950046513E-20
SEC11A	7.9050967149293E-35	0.317826429	0.704	0.516	1.29904454316433E-30
ELMO1	4.75222342198577E-38	0.3177369	0.362	0.154	7.80932874934922E-34
ODC1	3.18208897010789E-30	0.317149639	0.319	0.144	5.22912680457829E-26
VAMP8	3.75783858619736E-40	0.316094412	0.409	0.19	6.17525614869812E-36
RARS	1.03841856566637E-56	0.315595564	0.223	0	1.70643322895955E-52
PSMA3	2.60393681062195E-30	0.315519856	0.521	0.347	4.27904936089505E-26
NR4A2	1.65237018150777E-38	0.314489377	0.191	0.019	2.71533991927171E-34
BHLHE40	1.70775890962509E-49	0.313757723	0.22	0.013	2.80636021618691E-45
HSPE1	4.95500177954E-27	0.313354347	0.752	0.606	8.14255442431808E-23
PSMB8	1.96606641304222E-50	0.313346071	0.24	0.025	3.23083693655228E-46
ATP6V0E1	5.45571891044029E-29	0.312255671	0.836	0.694	8.96538288552654E-25
PDLIM2	6.05704080433373E-39	0.311278069	0.228	0.043	9.95353515376161E-35
BOLA3	2.04458930209513E-38	0.310882147	0.384	0.174	3.35987360013292E-34
IMPAD1	2.91932325874458E-54	0.31055605	0.215	0	4.79732391109497E-50
RPL36A	1.76535261838609E-38	0.309711407	0.288	0.092	2.90100395779386E-34
BCAP29	7.40256046333973E-52	0.307120904	0.231	0.016	1.21646276094062E-47
EIF3E	3.82047185958825E-17	0.305523051	0.677	0.587	6.27818140686138E-13
LINC00667	6.1724425594023E-54	0.305498871	0.214	0	1.01431748578658E-49
KRT18	1.10946901123453E-25	0.304493824	0.629	0.464	1.82319042616171E-21
TRPM3	7.05348787232831E-47	0.304255891	0.232	0.027	1.15909966205971E-42
AC010642.2	2.30066625011391E-53	0.303978254	0.212	0	3.78068484881219E-49
RPL36	1.33375519062802E-31	0.302787011	0.985	0.974	2.19175990475902E-27
NR4A1	2.94941822469019E-37	0.302601922	0.212	0.036	4.84677896863339E-33
C16orf45	1.86513638276004E-50	0.302299816	0.202	0	3.06497861778957E-46
COL4A3BP	2.21479764840088E-53	0.30206546	0.212	0	3.63957697561716E-49
PPP1R15A	1.36626837810347E-22	0.30199032	0.278	0.136	2.24518882573743E-18
FAM92A	2.17335731425469E-53	0.300814918	0.212	0	3.57147807451472E-49
GADD45G	9.28990327643961E-22	0.300030519	0.272	0.134	1.52660980541732E-17
LSM3.00	3.68645390951391E-33	0.29929917	0.513	0.314	6.05794970950421E-29
WRB	1.34183943579314E-52	0.298702168	0.209	0	2.20504474483887E-48
FICD	6.4182679272121E-40	0.297371212	0.229	0.042	1.05471396847876E-35
RPL23	2.35441378606737E-21	0.295707874	0.966	0.963	3.86900817464451E-17
RSL24D1	8.43906271861675E-32	0.294886089	0.437	0.245	1.38679117655029E-27
MUC20-OT1	1.30860465807204E-51	0.294506632	0.206	0	2.15043003460978E-47
FAM162A	6.70895798112918E-32	0.29310653	0.402	0.213	1.10248306503896E-27
SMDT1	2.00679069573764E-26	0.2909305	0.809	0.658	3.29775915030566E-22
APOPT1	3.85524087780748E-51	0.289708001	0.204	0	6.33531733450103E-47
AL121944.1	1.7019108323665E-39	0.289510995	0.164	0	2.79675007082787E-35
DNAJC3-DT	3.1396166886639E-49	0.288801551	0.198	0	5.15933210448138E-45
HNRNPA1	1.11610863807451E-17	0.288634365	0.751	0.644	1.83410132494784E-13
AARS	1.25725871482626E-48	0.288367829	0.196	0	2.06605324607399E-44
SPC25	3.36960473981383E-41	0.288149629	0.187	0.01	5.53727146893606E-37
CREM	1.506835552441E-29	0.288048186	0.321	0.148	2.4761828633263E-25
DDIT4	1.10950663334498E-32	0.287020773	0.225	0.058	1.82325225057581E-28
MYL12A	5.187602208374E-27	0.286306404	0.439	0.267	8.52478670902099E-23
NTPCR	4.36339439861944E-33	0.285615299	0.37	0.178	7.17036601525133E-29
CFAP36	1.83311232323347E-26	0.285336871	0.514	0.342	3.01235348076957E-22
CTSL	8.9043726629111E-31	0.283263636	0.362	0.18	1.46325555969618E-26
LMAN1	2.05694818371866E-18	0.282719063	0.653	0.522	3.38018295030488E-14
TBCA	3.0634591400133E-21	0.282345421	0.706	0.57	5.03418240478385E-17
NUPR2	7.74689420624113E-48	0.28192554	0.193	0	1.2730471249116E-43
HSPA1A	0.678860287	0.281072037	0.183	0.194	1
TFF3	2.83727851265892E-06	0.280162665	0.482	0.415	0.046624998
PTP4A1	8.43982406570817E-48	0.279983263	0.193	0	1.38691628871782E-43
UXT	3.19102522116319E-27	0.279259959	0.525	0.349	5.24381174593747E-23
UCN3	4.65748477894226E-40	0.278993346	0.218	0.033	7.65364473723581E-36
MARCH7	1.47034545614009E-48	0.278713425	0.196	0	2.416218688075E-44
FAM192A	7.34780420023853E-48	0.275971527	0.193	0	1.2074646642252E-43
COPZ1	9.85138365658089E-25	0.275170452	0.603	0.443	1.61887787628594E-20
ARPC3	3.72137232181192E-25	0.27504914	0.78	0.648	6.11533113643353E-21
HARS	4.69741182351094E-48	0.273742381	0.194	0	7.71925684957553E-44
TMEM59	7.32813288872402E-20	0.273607991	0.863	0.746	1.20423207760402E-15
ZSCAN16-AS1	6.59552049633327E-47	0.272387288	0.19	0	1.08384188316245E-42
ITGAV	6.69594532100639E-27	0.27227737	0.352	0.184	1.10034469460098E-22
ADSS	2.60997590215542E-47	0.271948603	0.191	0	4.288973400012E-43
AC008124.1	9.42385703503288E-47	0.271908716	0.189	0	1.54862242656695E-42
SMIM22	4.74400024805265E-34	0.271521534	0.264	0.082	7.79581560762493E-30
PCNP	2.17018562248144E-24	0.270152282	0.52	0.363	3.56626603342375E-20
C21orf2	4.52780999860011E-46	0.267914431	0.187	0	7.44055017069956E-42
SPINT1-AS1	1.03333497813535E-45	0.267114245	0.186	0	1.69807936956982E-41
NNT-AS1	3.64983017493883E-45	0.265272131	0.184	0	5.99776592647698E-41
MRLN	1.06495939525217E-35	0.265227133	0.184	0.021	1.75004777421789E-31
LINC00662	1.68855949817801E-44	0.26507176	0.182	0	2.77480982335592E-40
LINC00476	7.46026023479113E-46	0.264630844	0.186	0	1.22594456438323E-41
RAB30-AS1	2.80824543605703E-45	0.263788723	0.184	0	4.61478972507251E-41
MIR200CHG	5.31889140751724E-44	0.263588145	0.18	0	8.74053424997308E-40
MT-ND6	7.9849542416396E-05	0.2633157	0.647	0.622	1
FKBP11	4.70769263301073E-19	0.261472105	0.314	0.181	7.73615130382654E-15
PITPNA-AS1	1.16533038999919E-44	0.261058474	0.182	0	1.91498742988567E-40
GDA	1.0186490311961E-33	0.260963221	0.252	0.075	1.67394595296455E-29
ABRACL	1.57333359235052E-30	0.260811718	0.323	0.143	2.58545909230961E-26
TMED6	3.17293879834065E-26	0.259987439	0.28	0.122	5.21409032731319E-22
TUBA1C	4.2861076655965E-26	0.259844565	0.282	0.123	7.04336072687472E-22
LMO1	2.39332013773709E-27	0.259412555	0.394	0.211	3.93294298234336E-23
HLA-E	4.0830703368906E-20	0.259140122	0.365	0.221	6.70970948461233E-16
NDUFA1	3.86507195093633E-23	0.258734159	0.638	0.489	6.35147273697368E-19
SF3B5	5.30260898914221E-18	0.258632001	0.724	0.594	8.71377735185739E-14
AL118516.1	3.08712349516822E-43	0.257759229	0.177	0	5.07307003960994E-39
NCBP2-AS2	1.2780086245603E-43	0.257718947	0.178	0	2.10015157273995E-39
PAM	2.11791792466768E-28	0.257506013	0.615	0.416	3.4803745256064E-24
PITPNC1	6.64840680737797E-34	0.257436569	0.245	0.068	1.09253269065642E-29
GJD2	2.60980283727909E-30	0.25715767	0.233	0.071	4.28868900250073E-26
SCG5	4.45047118969936E-28	0.256253091	0.995	0.993	7.31345930603296E-24
C15orf48	7.10661146752023E-28	0.256050433	0.208	0.059	1.1678294624576E-23
PSME1	1.97952800054669E-21	0.256046281	0.428	0.278	3.25295836329838E-17
UNC50	1.56536013188429E-29	0.255997564	0.311	0.138	2.57235630472546E-25
TGM2	1.93687912165114E-27	0.255905124	0.118	0	3.18287346060932E-23
YARS	1.07259013197409E-42	0.255703447	0.175	0	1.76258736387302E-38
SCP2	2.04412594817194E-23	0.255295384	0.576	0.42	3.35911217063094E-19
DNAJC19	7.92856457738764E-27	0.255243131	0.388	0.215	1.30290101700211E-22
RPS26	1.8029556127439E-22	0.254926226	0.867	0.741	2.96279695842205E-18
APOBEC2	7.81746989038935E-39	0.253483139	0.161	0	1.28464482708768E-34
SLC6A6	2.44703103196411E-26	0.25304585	0.344	0.177	4.02120609482663E-22
PDCD5	2.55752012846048E-22	0.253012296	0.52	0.368	4.20277282709911E-18
EIF1AY	2.45216967305387E-23	0.252945128	0.383	0.227	4.02965042372943E-19
ANAPC16	6.31860753770566E-22	0.252890531	0.658	0.512	1.03833677667117E-17
KLF10	5.86812324397463E-28	0.252753232	0.269	0.107	9.64308692682351E-24
ATF3	5.06879573923304E-24	0.252564041	0.129	0.016	8.32955203828166E-20
CARS	1.07409160124939E-42	0.252553633	0.175	0	1.76505472833312E-38
TXNDC12	5.64703801568494E-41	0.252408708	0.191	0.013	9.27977757117506E-37
NDUFB6	1.72157076845548E-25	0.252296078	0.489	0.313	2.82905724380288E-21
GPM6A	5.31805159275489E-40	0.251980105	0.175	0.006	8.73915418237411E-36
HCG18	2.70783783570259E-42	0.251380792	0.174	0	4.44978991541007E-38
ZCRB1	1.40573252241895E-23	0.250961538	0.51	0.35	2.31004025409106E-19
HIF1A	9.21425745512262E-25	-0.250009882	0.308	0.453	1.5141789276003E-20
EIF2AK4	2.49170680344336E-48	-0.250203362	0.125	0.288	4.09462179009847E-44
PIGS	1.80283352768383E-73	-0.250213517	0.088	0.265	2.96259633604284E-69
ACSL3	1.61312834133929E-38	-0.250229768	0.177	0.342	2.65085380332285E-34
SECISBP2L	1.07712891686003E-46	-0.250262573	0.146	0.315	1.77004594907609E-42
SGTB	7.24805793198113E-94	-0.25027297	0.063	0.238	1.19107335996246E-89
ZNF33B	5.2632550148889E-41	-0.250361802	0.152	0.312	8.64910696596693E-37
ICMT	9.57775787501783E-69	-0.250383408	0.094	0.269	1.57391295160168E-64
IGFBP2	3.318090879576E-62	-0.250477156	0.057	0.192	5.45261874240724E-58
DNAJC5	5.68354208411676E-76	-0.250512494	0.069	0.231	9.33976470682907E-72
RESF1	0	-0.250566928	0	0.168	0
RELCH	0	-0.250566928	0	0.178	0
CNOT6L	5.84523326140015E-45	-0.250675492	0.134	0.295	9.60547181845887E-41
DOCK7	4.09201420252018E-70	-0.250758264	0.098	0.279	6.72440693900142E-66
CERK	2.10357677401262E-35	-0.250771485	0.199	0.363	3.45680771273493E-31
RGS14	2.25774106225874E-115	-0.250774189	0.044	0.211	3.71014588760978E-111
PHGDH	1.84982506824028E-256	-0.250835288	0.012	0.162	3.03981753463925E-252
PIGM	2.94299821249723E-55	-0.25085592	0.096	0.253	4.8362289625967E-51
SPEG	6.85544283109086E-71	-0.251029478	0.071	0.229	1.12655492043316E-66
XPO6	1.43673078287442E-63	-0.251207814	0.082	0.24	2.36097969549753E-59
SHF	0	-0.251479379	0.007	0.163	0
CORO2B	9.58906945413072E-257	-0.251571486	0.014	0.172	1.5757717833973E-252
SIN3B	7.72151172593126E-112	-0.251672005	0.045	0.211	1.26887602192228E-107
PKN1	1.76878635822112E-46	-0.251855438	0.132	0.295	2.90664662246477E-42
GYG2	2.31566189151883E-253	-0.251984497	0.017	0.184	3.80532718633289E-249
GK5	2.28556906644017E-61	-0.252156563	0.097	0.264	3.75587564688113E-57
ODF2L	1.01928234074712E-37	-0.252160273	0.175	0.336	1.67498667054974E-33
APOOL	7.60770266538134E-46	-0.252307263	0.145	0.312	1.25017377900212E-41
FYN	9.51566837454868E-46	-0.252380393	0.132	0.294	1.56370978398958E-41
TSPAN3	2.20729968142152E-21	-0.252496208	0.458	0.585	3.62725556647998E-17
CCDC88C	2.40786271002913E-108	-0.252592208	0.052	0.226	3.95684079139087E-104
DHX40	3.39835300933121E-58	-0.252681275	0.097	0.259	5.58451350023397E-54
BMPR2	3.55935104783754E-32	-0.252813678	0.213	0.369	5.84908157691143E-28
STK40	3.12480219809955E-55	-0.252866955	0.119	0.291	5.13498745213699E-51
ABHD15	2.69722659749684E-131	-0.252911916	0.04	0.211	4.43235246766655E-127
PMPCA	1.20769579683284E-50	-0.253080375	0.123	0.288	1.9846065029354E-46
STRN4	2.05115839314996E-101	-0.253094833	0.053	0.221	3.37066858746333E-97
PHC1	1.94513501904955E-131	-0.253145599	0.045	0.224	3.19644037680413E-127
RAB1A	2.90989480133475E-21	-0.253152507	0.501	0.621	4.7818301270334E-17
ARRB1	0	-0.253248282	0.001	0.175	0
TIMM17B	1.05694212976068E-28	-0.253295952	0.276	0.433	1.73687300183572E-24
DBNL	4.06321623479433E-36	-0.253318886	0.196	0.359	6.67708323863752E-32
TUFM	4.23828706280915E-20	-0.253370518	0.436	0.551	6.96477713031427E-16
RBMS1	1.25136263429975E-129	-0.253411547	0.038	0.204	2.05636421694478E-125
EFHC1	5.42150082146988E-41	-0.253450298	0.175	0.345	8.90915229992145E-37
ARVCF	5.15723089592291E-66	-0.253475331	0.084	0.247	8.47487753127012E-62
SLC43A2	7.17922264837609E-17	-0.253626771	0.357	0.471	1.17976165780764E-12
RNF220	6.89471649408412E-43	-0.253644067	0.135	0.291	1.13300876147284E-38
TBL1XR1	7.9016777076002E-32	-0.253722049	0.221	0.377	1.29848269768994E-27
USP33	3.64682854822541E-36	-0.253779803	0.194	0.357	5.99283335329882E-32
COPS9	2.2147127515587E-18	-0.253819386	0.569	0.654	3.63943746463641E-14
GALNT5	0	-0.253922034	0.001	0.141	0
TMEM248	3.65490028740605E-38	-0.254003672	0.167	0.325	6.00609764229436E-34
RUNDC1	5.80687671295486E-75	-0.254009985	0.075	0.242	9.54244050239872E-71
TBC1D9	4.67170127424246E-55	-0.25408247	0.114	0.282	7.67700670396263E-51
HELZ	3.69313158098076E-37	-0.254162964	0.175	0.332	6.06892312702568E-33
TNKS	8.45092646739326E-46	-0.254426189	0.137	0.301	1.38874074638673E-41
RHPN1	1.52490825792041E-161	-0.254493717	0.03	0.198	2.5058817402406E-157
SLC2A11	5.73341814556215E-47	-0.25454774	0.113	0.266	9.42172603860228E-43
MME	0	-0.25464426	0	0.141	0
HEXIM1	8.72087290216255E-61	-0.254741404	0.1	0.268	1.43310104401237E-56
ECPAS	2.6762885954141E-36	-0.254759287	0.175	0.333	4.39794504884399E-32
SRM	1.70479998055576E-36	-0.254842922	0.199	0.365	2.80149780804728E-32
GRIA2	3.08875273815009E-35	-0.254844815	0.171	0.323	5.07574737460204E-31
SNAPC3	8.94970891027182E-68	-0.25491885	0.091	0.263	1.47070566522497E-63
P3H3	4.62710215780735E-50	-0.254923339	0.101	0.253	7.60371697592481E-46
ZC2HC1A	2.33721688161319E-32	-0.254953675	0.158	0.299	3.84074850155496E-28
CCNT1	2.69727758876396E-65	-0.255065994	0.093	0.263	4.43243626161582E-61
STXBP4	4.64175915405195E-151	-0.255172236	0.032	0.199	7.62780281785356E-147
SAFB	9.21275664578853E-29	-0.255598773	0.24	0.388	1.51393229960243E-24
EPHA4	0	-0.25566373	0	0.149	0
PPP2R2D	2.56605701543641E-77	-0.255985024	0.085	0.265	4.21680149346666E-73
ZNF320	0	-0.256000814	0	0.176	0
BAG6	2.44669672285337E-37	-0.256089198	0.193	0.357	4.02065672466494E-33
TMTC3	8.85962468186305E-109	-0.256107305	0.049	0.219	1.45590212397055E-104
MYO9A	1.32662519583582E-63	-0.256113758	0.09	0.256	2.18004318431701E-59
GPI	3.41760239550917E-27	-0.256443152	0.307	0.459	5.61614601654022E-23
PRR7	5.26481914540977E-78	-0.256489549	0.075	0.246	8.65167730165187E-74
TTL	2.11497399870226E-62	-0.256711211	0.087	0.247	3.47553677206743E-58
ABCC1	1.31763350872959E-269	-0.256748073	0.016	0.187	2.16526714489533E-265
FLOT2	1.04358265175363E-93	-0.25675969	0.063	0.238	1.71491937162674E-89
MGAT5	2.40619446475173E-141	-0.256890661	0.036	0.205	3.95409936392652E-137
RHOA	3.4000150049569E-20	-0.257245335	0.684	0.754	5.58724465764568E-16
ANKRD36	1.01679717117929E-83	-0.257290662	0.061	0.222	1.67090279139893E-79
PPP1R26	1.02507526135128E-215	-0.257305986	0.021	0.192	1.68450617697856E-211
PLEKHB1	0	-0.257363224	0.008	0.173	0
ZNF579	4.77644939247275E-147	-0.257621651	0.041	0.226	7.84913928665047E-143
SURF4	8.1865610100545E-10	-0.257837779	0.614	0.625	1.34529757078226E-05
MINDY2	2.38155574734067E-45	-0.257849666	0.142	0.306	3.91361055960492E-41
SLC16A12	3.16744610143802E-39	-0.257987875	0.136	0.284	5.2050641784931E-35
MED1	2.16247406232728E-73	-0.258099592	0.091	0.27	3.55359362662241E-69
MTMR4	8.55989947461542E-62	-0.258226608	0.097	0.265	1.40664828066355E-57
UNC119	2.04014999140153E-63	-0.258260701	0.097	0.266	3.35257848087013E-59
SLC39A14	1.9601664081946E-31	-0.258591126	0.213	0.367	3.22114145858618E-27
FAM193A	2.13563207146461E-78	-0.258597393	0.068	0.231	3.50948418303779E-74
RADX	0	-0.258710101	0	0.174	0
ZNF404	0	-0.258710101	0	0.178	0
ZNF875	0	-0.258710101	0	0.176	0
RHOU	2.59844772799542E-236	-0.258753868	0.017	0.181	4.27002915141487E-232
XRN2	2.97447085036674E-20	-0.258791849	0.299	0.419	4.88794794840766E-16
RAP1B	4.32400257687379E-13	-0.258795691	0.447	0.521	7.1056334345767E-09
ZNF398	5.9696186361707E-217	-0.258800971	0.027	0.215	9.80987430481931E-213
TCTA	1.57585523354252E-42	-0.258826347	0.171	0.341	2.58960290528042E-38
RFK	1.15965408489167E-22	-0.258849841	0.331	0.471	1.90565955770247E-18
FAM184A	6.99672481650567E-130	-0.258860191	0.047	0.229	1.14977178909638E-125
ARFGEF1	9.00256757811285E-42	-0.258867032	0.169	0.338	1.47939193011128E-37
TCERG1	6.64982903292504E-50	-0.259142764	0.115	0.274	1.09276640498057E-45
ZC3HAV1	1.50292575657971E-56	-0.25921327	0.121	0.296	2.46975789578744E-52
SEC13	4.02162222777008E-23	-0.25928795	0.336	0.477	6.60873180689457E-19
PRKACA	4.84818454344201E-57	-0.259486601	0.115	0.287	7.96702166023825E-53
CALCOCO2	1.70620314263118E-23	-0.259581098	0.37	0.507	2.80380362428581E-19
ZNF197	5.94197836261684E-98	-0.259690251	0.059	0.232	9.76445304328825E-94
HSBP1	6.14365149203527E-21	-0.259705845	0.666	0.735	1.00958624968616E-16
GTF3A	1.27892488401161E-18	-0.260029519	0.393	0.505	2.10165726189628E-14
SLC5A3	1.30080207075937E-69	-0.260068269	0.082	0.249	2.13760804287888E-65
STAT1	6.85939100103174E-26	-0.260095612	0.26	0.404	1.12720372319955E-21
CADM2	0	-0.260187121	0.007	0.149	0
NAA10	1.20919260247138E-28	-0.260489925	0.272	0.424	1.98706620364122E-24
CAMK2N2	1.85136776208322E-120	-0.260514447	0.046	0.22	3.04235264343136E-116
VAPB	7.18616785795346E-36	-0.260602959	0.223	0.392	1.18090296409749E-31
BCAR3	3.2868901782812E-252	-0.260701162	0.018	0.19	5.4013466299695E-248
PRKAA2	2.64119314954973E-73	-0.260784104	0.087	0.263	4.34027270265507E-69
KIAA1958	2.97358437847764E-86	-0.260850689	0.066	0.236	4.8864912091523E-82
IRS1	0	-0.26101625	0.012	0.19	0
HDAC1	3.53345222896531E-32	-0.261063379	0.197	0.347	5.80652204785869E-28
CSRP1	1.82964608312524E-26	-0.261240988	0.187	0.315	3.0066574083997E-22
PANK2	2.56312843204181E-78	-0.261262791	0.085	0.265	4.21198895237431E-74
C2orf68	1.23277570925566E-55	-0.261277619	0.107	0.272	2.02582032301982E-51
PDZD8	1.36448986736531E-29	-0.261279968	0.226	0.375	2.24226619904142E-25
ZFHX3	3.84596867636904E-24	-0.261352466	0.254	0.387	6.32008032587724E-20
ADARB2	0	-0.26141431	0	0.174	0
FRMD4B	2.82035069046613E-145	-0.261447145	0.032	0.194	4.634682289643E-141
CUL3	1.46437932810593E-33	-0.261549423	0.227	0.388	2.40641454987648E-29
ZEB1	1.35794314535828E-55	-0.261576749	0.104	0.267	2.23150797076727E-51
DENND5A	1.57382039515024E-134	-0.261603843	0.039	0.21	2.58625905535038E-130
SCN9A	4.00975616838846E-120	-0.261712342	0.043	0.212	6.58923231151275E-116
SCAMP4	2.18800008894231E-63	-0.261868291	0.1	0.272	3.5955405461589E-59
NUP58	3.37443354100562E-58	-0.262109537	0.111	0.282	5.54520663793453E-54
CDK10	1.19122748693722E-80	-0.262332251	0.089	0.277	1.95754412928393E-76
ARL6IP4	8.11725384986659E-24	-0.262353708	0.745	0.811	1.33390832514858E-19
FAM219A	9.68511472202907E-72	-0.262460814	0.085	0.257	1.59155490227104E-67
SLC4A2	8.50870392436693E-68	-0.262463318	0.088	0.256	1.39823531589122E-63
TNRC18	6.95386546683513E-233	-0.262649754	0.023	0.207	1.14272871216502E-228
COBL	1.04333417079415E-56	-0.262655098	0.099	0.259	1.71451104286603E-52
SUMF2	3.40208449998115E-31	-0.262665631	0.208	0.358	5.59064545881903E-27
DPYSL5	0	-0.262764516	0	0.165	0
TARS3	0	-0.262764516	0	0.177	0
FMN2	2.00065622657562E-45	-0.262833866	0.143	0.308	3.28767837713172E-41
ZBTB7A	2.29524053042953E-39	-0.263059606	0.16	0.318	3.77176876365484E-35
GNAI3	1.69812804990064E-29	-0.263109063	0.261	0.416	2.79053382440172E-25
AFG3L2	6.41389976482012E-55	-0.26316393	0.136	0.316	1.05399614835289E-50
EIF5A	6.57971207203973E-26	-0.263222358	0.313	0.462	1.08124408479829E-21
SIPA1L2	3.4900260827239E-21	-0.263529196	0.276	0.402	5.73515986174019E-17
RGL2	1.9704959860955E-96	-0.263559615	0.065	0.245	3.23811605395073E-92
KIFC2	6.03035901365136E-287	-0.263636453	0.016	0.193	9.90968896713329E-283
TTC14	5.24203203447156E-31	-0.263656043	0.244	0.402	8.61423124224711E-27
ANKRD36C	6.95047857727361E-85	-0.263784648	0.059	0.219	1.14217214460337E-80
HCN1	0	-0.263872722	0.001	0.173	0
SCYL2	4.97467912063025E-87	-0.263876298	0.079	0.264	8.17489019893168E-83
TRAPPC12	1.98152171399028E-53	-0.264004072	0.144	0.327	3.25623463260023E-49
SYDE2	0	-0.264016162	0.01	0.187	0
LRRC4C	0	-0.26411346	0	0.159	0
HEXD	0	-0.26411346	0	0.181	0
ZC3H14	7.86092190857615E-34	-0.264155587	0.21	0.368	1.29178529723632E-29
LRRC24	3.43021047332591E-86	-0.264188054	0.077	0.259	5.63686487081647E-82
DAPK1	3.92996116415692E-67	-0.264457182	0.075	0.231	6.45810518105907E-63
NXPE3	1.37189307426424E-91	-0.264462824	0.065	0.238	2.25443188893843E-87
ATP6V1B2	5.50805634694795E-23	-0.264591515	0.31	0.437	9.05138899493956E-19
DGCR2	5.10645915242674E-65	-0.264623214	0.094	0.263	8.39144432518285E-61
RBM6	7.32240695845477E-36	-0.264668331	0.205	0.367	1.20329113548287E-31
TMEM106B	1.67087778014451E-27	-0.264682482	0.28	0.429	2.74575345611147E-23
ATF2	3.42192362992476E-50	-0.264706106	0.154	0.334	5.62324710105535E-46
AURKAIP1	1.24619329050481E-20	-0.264745264	0.606	0.678	2.04786943428656E-16
ARPC4	2.07700213664452E-25	-0.264767483	0.309	0.45	3.41313761114794E-21
DGCR8	3.51094995959631E-109	-0.264786671	0.055	0.233	5.76954406860462E-105
REC8	1.64800794742013E-65	-0.264841994	0.094	0.264	2.7081714599955E-61
LGR4	2.46931033102648E-177	-0.264901256	0.031	0.21	4.05781766697581E-173
WASF2	1.4704203883514E-22	-0.26494216	0.349	0.479	2.41634182417786E-18
R3HDM1	7.23747751541955E-53	-0.264942328	0.125	0.295	1.18933468010889E-48
